회사명,업종명,생산품,주소,연락처,출처파일
에이팸(주),그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 웅촌면 웅비공단길 91-1,052-259-8314,울산광역시 울주군_제조업체 등록현황_20240902.csv
에코캡(주),그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 80-46,052-264-1681,울산광역시 울주군_제조업체 등록현황_20240902.csv
에코캡(주),자동차용 신품 전기장치 제조업,,울산광역시 울주군 언양읍 반천산업로 108-114,052-264-1681,울산광역시 울주군_제조업체 등록현황_20240902.csv
영민산업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 183-41,,울산광역시 울주군_제조업체 등록현황_20240902.csv
오엠씨 주식회사,자동차 재제조 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 219-15,052-959-2288,울산광역시 울주군_제조업체 등록현황_20240902.csv
우성정공,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 삼남읍 공암공단로 20,052-263-5605,울산광역시 울주군_제조업체 등록현황_20240902.csv
우성정밀,그 외 자동차용 신품 부품 제조업 외 3 종,,"울산광역시 울주군 웅촌면 고연공단5길 57, 고연리 341번지 외 1필지",,울산광역시 울주군_제조업체 등록현황_20240902.csv
우성화학(주),자동차 차체용 신품 부품 제조업 외 4 종,,울산광역시 울주군 웅촌면 고연리 1865번지,052-933-6691,울산광역시 울주군_제조업체 등록현황_20240902.csv
우수AMS(주) 울산지점,자동차용 신품 동력전달장치 제조업 외 4 종,,울산광역시 울주군 상북면 산전후리로 40-5,052-264-8011,울산광역시 울주군_제조업체 등록현황_20240902.csv
우수AMS㈜CASCO,자동차용 신품 동력전달장치 제조업 외 4 종,,울산광역시 울주군 상북면 산전후리로 40-23,052-264-8011,울산광역시 울주군_제조업체 등록현황_20240902.csv
우수정기(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 길천산업3길 14-23,052-912-0005,울산광역시 울주군_제조업체 등록현황_20240902.csv
우수정기(주)울산지점,자동차 엔진용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 산전후리로 40-5,055-333-2211,울산광역시 울주군_제조업체 등록현황_20240902.csv
원진테크(주),자동차용 신품 동력전달장치 제조업 외 2 종,,울산광역시 울주군 웅촌면 부채골길 24-30,052-265-8998,울산광역시 울주군_제조업체 등록현황_20240902.csv
위드비㈜,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업로 389,052-254-7557,울산광역시 울주군_제조업체 등록현황_20240902.csv
유성산업사,자동차 엔진용 신품 부품 제조업,,울산광역시 울주군 온양읍 내광리 GW일반산업단지 1블럭 10롯트,052-239-4327,울산광역시 울주군_제조업체 등록현황_20240902.csv
유원산업,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 양등농공길 41,052-254-3591,울산광역시 울주군_제조업체 등록현황_20240902.csv
유창하이테크(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 온산읍 화산리 749-15번지,052-267-3744,울산광역시 울주군_제조업체 등록현황_20240902.csv
유창하이테크(주)제2공장,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 웅촌면 와지공단2길 15,052-256-0016,울산광역시 울주군_제조업체 등록현황_20240902.csv
이엠코어텍(주),그 외 기타 전자부품 제조업,,"울산광역시 울주군 언양읍 유니스트길 50, 251동 507호",,울산광역시 울주군_제조업체 등록현황_20240902.csv
이지케이(주),자동차 엔진용 신품 부품 제조업,,울산광역시 울주군 웅촌면 와지공단2길 56,055-362-8712,울산광역시 울주군_제조업체 등록현황_20240902.csv
이지테크,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 상북면 거리 1157-3,052-915-9625,울산광역시 울주군_제조업체 등록현황_20240902.csv
이화전기,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 길천산업2길 36-4,051-304-6182,울산광역시 울주군_제조업체 등록현황_20240902.csv
자일자동차(주),승용차 및 기타 여객용 자동차 제조업,,울산광역시 울주군 상북면 길천산업로 67,032-680-6731,울산광역시 울주군_제조업체 등록현황_20240902.csv
정원기계(주),자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 언양읍 반천산업로 108-53,052-254-2380,울산광역시 울주군_제조업체 등록현황_20240902.csv
제이엠기어(주),자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 언양읍 반천산업로 108-53,052-288-2380,울산광역시 울주군_제조업체 등록현황_20240902.csv
제이오토,그 외 기타 분류 안된 금속 가공 제품 제조업,,"울산광역시 울주군 웅촌면 은현공단2길 10, C동",052-269-7001,울산광역시 울주군_제조업체 등록현황_20240902.csv
조원테크,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업로 473-12,052-933-5171,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 디아이씨,자동차용 신품 동력전달장치 제조업 외 2 종,,울산광역시 울주군 두동면 봉계농공길 8 외 4필지,052-255-0500,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 미창케이블(울산공장),자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업2길 18,052-913-2000,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 비에이치스틸,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업로 103-3,052-254-1508,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 비엠피,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연공단2길 39,052-227-5980,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 삼창엔지니어링,자동차용 금속 압형제품 제조업 외 1 종,,울산광역시 울주군 웅촌면 물건너길 93,052-227-9341,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 솔론테크,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 삼남읍 연봉상천길 46,052-262-9832,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 신한에이티,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 97,052-263-6400,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 알지테크놀로지,자동차용 신품 동력전달장치 제조업,,울산광역시 울주군 상북면 길천산업로 401,052-255-0500,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 앤트,자동차용 신품 전기장치 제조업,,울산광역시 울주군 상북면 양등리 810-5,052-707-7788,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 엘크로,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 두서면 활천산업로 39-1,052-264-9104,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 엠브이,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 온양읍 지더블유산업로 82,052-258-9979,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 영인T&C,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 219-15,052-254-7357,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 와이비테크(본점),그 외 자동차용 신품 부품 제조업 외 1 종,,울산광역시 울주군 언양읍 반천산업로 73,055-730-9359,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 유안테크,그 외 기타 전자부품 제조업,,"울산광역시 울주군 언양읍 유니스트길 50, 251동 513호",,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 이엔비,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업로 323,052-263-1251,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 자유모터스,기어 및 동력전달장치 제조업,,울산광역시 울주군 상북면 산전후리로 40-27,052-254-5235,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 정산테크,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 고연로 152-18,052-922-0252,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 제이에스,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 온양읍 지더블유산업3길 26,052-239-4826,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 준텍,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 와지공단길 63-7 (총 2 필지),052-223-4314,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 창평,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 장기터2길 113,052-700-3600,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사 케이에이알,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 소야정길 220-24,052-256-9557,울산광역시 울주군_제조업체 등록현황_20240902.csv
주식회사대광테크,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 고연리 952-23번지 외 7필지,,울산광역시 울주군_제조업체 등록현황_20240902.csv
지에스 코리아,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 두동면 봉계농공길 53,,울산광역시 울주군_제조업체 등록현황_20240902.csv
지티씨(주),그 외 기타 전자부품 제조업 외 1 종,,울산광역시 울주군 삼남읍 반구대로 15,055-382-1591,울산광역시 울주군_제조업체 등록현황_20240902.csv
지한산업(주),그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 두서면 활천산업1길 93,055-329-1365,울산광역시 울주군_제조업체 등록현황_20240902.csv
진경테크,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 웅촌면 고연리 1863번지,051-516-2358,울산광역시 울주군_제조업체 등록현황_20240902.csv
진성산업,자동차용 금속 압형제품 제조업 외 1 종,,울산광역시 울주군 웅촌면 고연로 98-9,052-225-8311,울산광역시 울주군_제조업체 등록현황_20240902.csv
진성화이바㈜,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업로 473-9,055-387-4865,울산광역시 울주군_제조업체 등록현황_20240902.csv
진양프라스틱(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 삼동면 삼동로 93-37 외 2필지,052-254-4061,울산광역시 울주군_제조업체 등록현황_20240902.csv
천지인,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 곡천음달길 71-1,052-716-3020,울산광역시 울주군_제조업체 등록현황_20240902.csv
케이에스산업,항공기용 부품 제조업,,울산광역시 울주군 웅촌면 은현작동로 35-3 외 1필지,052-268-0601,울산광역시 울주군_제조업체 등록현황_20240902.csv
케이에스산업 주식회사,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 두서면 활천리 817-18,052-263-8509,울산광역시 울주군_제조업체 등록현황_20240902.csv
케이에이치엠,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 웅촌면 와지공단1길 18,052-273-1224,울산광역시 울주군_제조업체 등록현황_20240902.csv
케이유엠 유한책임회사,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 양등농공길 17,052-255-0223,울산광역시 울주군_제조업체 등록현황_20240902.csv
케이유엠(유) 두서2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두서면 전읍농공길 53 (두서면),052-255-0223,울산광역시 울주군_제조업체 등록현황_20240902.csv
케이유엠(유) 두서공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두서면 전읍농공길 20 (두서면),052-255-0223,울산광역시 울주군_제조업체 등록현황_20240902.csv
코스트(주),그 외 자동차용 신품 부품 제조업 외 3 종,,"울산광역시 울주군 웅촌면 밭마당길 28, 외11필지",052-269-3511,울산광역시 울주군_제조업체 등록현황_20240902.csv
태광물산(주),자동차용 신품 전기장치 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업3길 14-8,052-919-8111,울산광역시 울주군_제조업체 등록현황_20240902.csv
태봉인더스트리,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 108-106,052-922-5188,울산광역시 울주군_제조업체 등록현황_20240902.csv
태양정공(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 광청로 117,052-222-1491,울산광역시 울주군_제조업체 등록현황_20240902.csv
태양정공(주) 온양공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 온양읍 삼광리 718-2번지,052-222-1491,울산광역시 울주군_제조업체 등록현황_20240902.csv
태영전자(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 길천산업2길 10-25,061-394-8410,울산광역시 울주군_제조업체 등록현황_20240902.csv
태진M&S,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 양등농공길 41,070-8159-9455,울산광역시 울주군_제조업체 등록현황_20240902.csv
티오테크,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 고연리 1862번지,052-260-2996,울산광역시 울주군_제조업체 등록현황_20240902.csv
퓨쳐워스,자동차 엔진용 신품 부품 제조업,,울산광역시 울주군 온양읍 지더블유산업2길 43,055-386-3744,울산광역시 울주군_제조업체 등록현황_20240902.csv
하스트(HAST),그 외 자동차용 신품 부품 제조업,,"울산광역시 울주군 웅촌면 와지공단2길 12, (제4동)",052-268-0985,울산광역시 울주군_제조업체 등록현황_20240902.csv
한국유미코아촉매(유) 온산공장,그 외 자동차용 신품 부품 제조업 외 1 종,,울산광역시 울주군 온산읍 공단로 341,052-231-8105,울산광역시 울주군_제조업체 등록현황_20240902.csv
한국펀칭금망,자동차용 금속 압형제품 제조업 외 1 종,,울산광역시 울주군 웅촌면 고연로 271-1,052-261-5498,울산광역시 울주군_제조업체 등록현황_20240902.csv
한솔테크,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업로 309,052-254-3649,울산광역시 울주군_제조업체 등록현황_20240902.csv
한신정공,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 웅촌면 밭마당길 15 외 1필지,,울산광역시 울주군_제조업체 등록현황_20240902.csv
한일산업,자동차 엔진용 신품 부품 제조업 외 1 종,,울산광역시 울주군 청량읍 화창7길 26,052-261-3134,울산광역시 울주군_제조업체 등록현황_20240902.csv
현대밋숀(주),자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 온산읍 화산로 229,052-263-1461,울산광역시 울주군_제조업체 등록현황_20240902.csv
현대위아 주식회사,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 울주군 상북면 양등농공길 27,052-711-7519,울산광역시 울주군_제조업체 등록현황_20240902.csv
현성기업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 거리 1157-3번지,052-262-8677,울산광역시 울주군_제조업체 등록현황_20240902.csv
화신금속,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 원당골길 13-1 외 1필지,052-225-3145,울산광역시 울주군_제조업체 등록현황_20240902.csv
화인테크,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 253-6,052-257-8962,울산광역시 울주군_제조업체 등록현황_20240902.csv
효성정밀,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 삼남읍 가천금사길 208-15 효성정밀,052-262-3527,울산광역시 울주군_제조업체 등록현황_20240902.csv
효창프라스틱,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 길천산업로 297,052-911-5290,울산광역시 울주군_제조업체 등록현황_20240902.csv
흥진기업(주),그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 87,031-355-6461,울산광역시 울주군_제조업체 등록현황_20240902.csv
㈜유창파워텍, 그외기타자동차부품제조업 ,자동차스틸휠디스크,울산광역시남구산안로80,052-274-1681,울산광역시_남구_제조업 현황_20260306.csv
㈜유창파워텍여천2공장, 그외기타자동차부품제조업 ,자동차스틸휠디스크,울산광역시남구산안로96,052-274-1681,울산광역시_남구_제조업 현황_20260306.csv
㈜유창파워텍여천공장, 그외기타자동차부품제조업 ,자동차스틸휠디스크,울산광역시남구산안로80,052-274-1681,울산광역시_남구_제조업 현황_20260306.csv
성진SJMASTER, 기어및동력전달장치제조업 ,각종펌프샤프트기어등부품가공제작,울산광역시남구테크노산업로 29번길134(두왕동),052-913-8286,울산광역시_남구_제조업 현황_20260306.csv
(주)정록,공기조화장치제조업외2종,"공기정화장치제조업,기체여과기제조업,전기전자부품제조업","울산광역시남구테크노산업로55번길79-10,B동301호(두왕동)",052-225-7478,울산광역시_남구_제조업 현황_20260306.csv
평화테크,구조용금속판제품및금속공작물제조업,자동차관련제품,울산광역시남구장생포로19번길19(여천동),052-276-7815,울산광역시_남구_제조업 현황_20260306.csv
아이엠티,그외기타1차철강제조업,내연기관부품,울산광역시남구산안로12-2,052-265-1975,울산광역시_남구_제조업 현황_20260306.csv
나이스정공,그외기타분류안된금속가공제품제조업외1종,정밀금속부품,"울산광역시남구산업로440번길10(여천동,호성스털(주))(총2필지)",052-261-2668,울산광역시_남구_제조업 현황_20260306.csv
정문기계㈜,그외기타일반목적용기계제조업,"가스켓,필터,산업기계부품",울산광역시남구두왕로22번길33-16(선암동),052-273-7872,울산광역시_남구_제조업 현황_20260306.csv
한아금속,그외기타일반목적용기계제조업,"차량용볼트,너트",울산광역시남구테크노산업로55번길133-3(두왕동),,울산광역시_남구_제조업 현황_20260306.csv
동아기연(주),그외기타일반목적용기계제조업외1종,자동차자동변속기용V/BGASKET,울산광역시남구용잠로40번길53(부곡동),052-256-7075,울산광역시_남구_제조업 현황_20260306.csv
오성피앤이(주),그외기타일반목적용기계제조업외1종,"샤프트,주문부품",울산광역시남구신여천로98(여천동)(총2필지),052-257-6890,울산광역시_남구_제조업 현황_20260306.csv
흥일정밀,그외기타자동차부품제조업,선박엔진부품,울산광역시남구장생포로19번길1(여천동),052-261-6239,울산광역시_남구_제조업 현황_20260306.csv
KPX일렉트로켐주식회사울산공장,그외기타전자부품제조업,CMPPAD,"울산광역시남구납도로103(여천동,케이피엑스케미칼(주))",052-279-0359,울산광역시_남구_제조업 현황_20260306.csv
부록계전,그외기타전자부품제조업외1종,로드리미트소프트스타트,울산광역시남구돋질로350번길8(삼산동),052-227-2223,울산광역시_남구_제조업 현황_20260306.csv
에스티엔,그외기타전자부품제조업외1종,환경측정설비,"울산광역시남구테크노산업로55번길79-10,A동314호",052-716-4550,울산광역시_남구_제조업 현황_20260306.csv
주식회사에이피코,그외기타전자부품제조업외2종,"공기청정기및오수정화장치용전자부품,공기청정기,오수정화장치","울산광역시남구봉월로151번길25,1층(신정동)",,울산광역시_남구_제조업 현황_20260306.csv
모트라스울산3공장,그외자동차용신품부품+제조업외2종,자동차부품,"울산광역시남구장생포고래로8(매암동,현대자동차(주))",02-2018-5057,울산광역시_남구_제조업 현황_20260306.csv
(주)자인,그외자동차용신품부품제조업,차량용카펫,울산광역시남구납도로228(여천동),052-256-6252,울산광역시_남구_제조업 현황_20260306.csv
삼기산업㈜,그외자동차용신품부품제조업,"연료탱크,뱅크",울산광역시남구테크노산업로29번길175(두왕동),052-283-5700,울산광역시_남구_제조업 현황_20260306.csv
모트라스울산2공장,그외자동차용신품부품제조업외2종,자동차모듈,"울산광역시남구장생포고래로37(장생포동,모트라스)",052-228-9515,울산광역시_남구_제조업 현황_20260306.csv
영신기업사,그외자동차용신품부품제조업외3종,자동차부품,"울산광역시남구신여천로75(여천동,영신기업사)",052-265-8462,울산광역시_남구_제조업 현황_20260306.csv
(주)동희산업,그외자동차용신품부품제조업외3종,"서스팬션,차량연료탱크","울산광역시남구처용로675(황성동,동희산업(주))(총6필지)",070-8290-5485+070-7093-6019본사,울산광역시_남구_제조업 현황_20260306.csv
말레동현필터시스템(주)부곡공장,그외자동차용신품부품제조업외3종,"오일필터,CHC등",울산광역시남구용잠로40번길18(부곡동),031-831-3300+7,울산광역시_남구_제조업 현황_20260306.csv
한국무브넥스4공장,그외자동차용신품부품제조업외3종,"자동차부품,CV조인트외","울산광역시남구여천로192(여천동,한국프랜지공업(주))",052-279-4211+052-250-5043(본사),울산광역시_남구_제조업 현황_20260306.csv
한일튜브㈜울산공장,그외자동차용신품부품제조업외3종,파이프,"울산광역시남구사평로203(부곡동,한일튜브㈜)",052-226-8522+032-714-7700,울산광역시_남구_제조업 현황_20260306.csv
정우테크1공장,그외자동차용신품부품제조업외4종,"밸브,자동차부품밸트","울산광역시남구장생포로19번길42(여천동,정우테크)",052-269-4027,울산광역시_남구_제조업 현황_20260306.csv
(주)유창파워텍(성암공장),그외자동차용신품부품제조업외5종,자동차스틸휠디스크,"울산광역시남구처용로487번길24(성암동,(주)유창파워택)",052-276-2600,울산광역시_남구_제조업 현황_20260306.csv
㈜우리기업울산공장,그외자동차용신품제조업,자동차부품(카페트및내장재),울산광역시남구여천로163번길21(여천동),052-288-2184,울산광역시_남구_제조업 현황_20260306.csv
알피엔지니어링,금속가공제품제조,"적치대,자동차부품",울산광역시남구테크노산업로 29번길134(두왕동),0507-1357-3569,울산광역시_남구_제조업 현황_20260306.csv
한국무브넥스2공장,금속단조제품제조업,차부품단조품,"울산광역시남구신여천로35번길45(여천동,한국프랜지공업(주))",052-279-4211,울산광역시_남구_제조업 현황_20260306.csv
부영기계,금속절삭기계제조업,산업기계부품가공제작,울산광역시남구산업로340번길10-1(선암동)(총3필지),052-267-1894~5,울산광역시_남구_제조업 현황_20260306.csv
보광정밀,금속조립구조재제조업,"현대일렉트랙,엔진부품가공",울산광역시남구화합로26(여천동),052-261-9111,울산광역시_남구_제조업 현황_20260306.csv
(주)태현이엔지,금속주조및기타야금용기계제조업,"필터,기계부품",울산광역시남구신여천로94(여천동),052-227-8022,울산광역시_남구_제조업 현황_20260306.csv
진진ENG,금속탱크및저장용기제조업외1종,열교환기부품외,"울산광역시남구장생포로19번길40(여천동,동현산업)",052-275-4466,울산광역시_남구_제조업 현황_20260306.csv
(주)아이엔티,기체펌프및압축기제조업외1종,"실링기능부품,실링제어제어반",울산광역시남구신두왕로36(두왕동),070-4000-8100+052-708-3636,울산광역시_남구_제조업 현황_20260306.csv
주식회사이엠엘울산지점,"기타비철금속제련,정련및합금제조업",선박가스터빈엔진용부품,"울산광역시남구테크노산업로55번길79-10,B동305호(두왕동)B동305호",031-5186-6282,울산광역시_남구_제조업 현황_20260306.csv
(주)세창기공2공장,내연기관제조업,선박엔진부품,울산광역시남구용잠로40번길56(부곡동),052-287-5802,울산광역시_남구_제조업 현황_20260306.csv
(주)일신정밀2공장,내연기관제조업외3종,선박엔진부품,울산광역시남구테크노산업로55번길101,052-285-5000,울산광역시_남구_제조업 현황_20260306.csv
신화이디테크㈜여천공장,도장및기타피막처리업,자동차부품도장,울산광역시남구여천로196(여천동),052-287-6901+052-256-6800,울산광역시_남구_제조업 현황_20260306.csv
메탈쓰리디(주),디지털적층성형기계제조업,3D프린팅시제품제작(선박부품),"울산광역시남구테크노산업로55번길79-10,a동412호사무실/b동305호공장동(두왕동)",052-700-7730,울산광역시_남구_제조업 현황_20260306.csv
(주)라오닉스,디지털적층성형기계제조업,3D프린팅시제품자동차공정용부품,울산광역시남구테크노산업로55번길79-10B동204호,052-260-8401,울산광역시_남구_제조업 현황_20260306.csv
이노자드㈜,디지털적층성형기계제조업,"3D프린팅플라스틱시제품,검사지등자동차생산라인부품","울산광역시남구테크노산업로55번길79-10,A동315호(두왕동)",031-377-6677,울산광역시_남구_제조업 현황_20260306.csv
(주)나눔오토메이션,배전반및전기자동제어반제조업,시스템응용소프트웨어개발공급업,울산광역시남구두왕로78번길23(선암동),052-223-9150,울산광역시_남구_제조업 현황_20260306.csv
(주)비엠테크,배터리제조업외1종,"전동지게차배터리,전기오토바이등",울산광역시남구납도로222,052-256-8660,울산광역시_남구_제조업 현황_20260306.csv
(주)대우종합해사,선박구성부분품제조업,"선박부품,선박수리","울산광역시남구장생포로380(매암동,(주)대우종합해사)",052-267-3003,울산광역시_남구_제조업 현황_20260306.csv
거명테크,선박구성부분품제조업,선박부품,울산광역시남구여천로163번길7(여천동),,울산광역시_남구_제조업 현황_20260306.csv
(주)유승테크,액체펌프제조업,"기계부품제작,기계수리(펌프)",울산광역시남구테크노산업로29번길108,052-256-3501,울산광역시_남구_제조업 현황_20260306.csv
코리아에어터보(주),유압기기제조업외1종,터보공기압축기부품,"울산광역시남구정동로6번길19-9(삼산동,삼우시스템)",052-266-5533,울산광역시_남구_제조업 현황_20260306.csv
㈜정진오토,자동자재제조부품제조업,자동변속기,울산광역시남구장생포고래로7,052-279-7562,울산광역시_남구_제조업 현황_20260306.csv
(주)윤영테크,자동차용금속압형제품제조업,BOLT,울산광역시남구테크노산업로29번길116(두왕동),052-256-5601,울산광역시_남구_제조업 현황_20260306.csv
명화공업㈜울산,자동차용신품동력전달장치제조업,"드럼,허브,디스크,오일펌프","울산광역시남구사평로211(부곡동,명화공업(주))",052-258-7111,울산광역시_남구_제조업 현황_20260306.csv
진양오토모티브(주)울산공장,자동차용신품조향장치및현가장치제조업,자동차용내장재,"울산광역시남구장생포로93(여천동,진양화학(주))",055-345-2100,울산광역시_남구_제조업 현황_20260306.csv
현대자동차㈜엔진공장,자동차용엔진제조업,S엔진,"울산광역시남구부두로9(매암동,현대자동차(주))",052-215-2102,울산광역시_남구_제조업 현황_20260306.csv
(주)창성테크,자동차차체용신품부품제조업,"도어트림,차량내장품",울산광역시남구처용로614(황성동),052-261-6230,울산광역시_남구_제조업 현황_20260306.csv
조일공업㈜,자동차차체용신품부품제조업,자동차차체용부품,울산광역시남구테크노산업로29번길187(두왕동),052-280-0900,울산광역시_남구_제조업 현황_20260306.csv
(주)다온컴퍼니,자동차차체용신품부품제조업,자동차부품(범퍼),울산광역시남구여천동363-91,052-287-7781,울산광역시_남구_제조업 현황_20260306.csv
정원산업(주),자동차차체용신품부품제조업,자동차부품(범퍼류),울산광역시남구여천동363-90,052-287-7781,울산광역시_남구_제조업 현황_20260306.csv
현대글로비스(주)울산센터,자동차차체용신품부품제조업외1종,"UnderCoverCowl,헤드라인모듈,자동차차체용부품모듈","울산광역시남구부두로9(매암동,현대자동차(주))",052-283-5314,울산광역시_남구_제조업 현황_20260306.csv
대륙금속(주),자동차차체용신품부품제조업외2종,"자동차용범퍼,R/GRILL","울산광역시남구처용로487번길18-53(성암동,대륙금속(주))",052-239-0834,울산광역시_남구_제조업 현황_20260306.csv
한양정밀기계,절삭가공및유사처리업,기계부품가공제작,울산광역시남구도산로107(달동),052-269-1897,울산광역시_남구_제조업 현황_20260306.csv
한영테크,절삭가공및유사처리업,산업기계부품,울산광역시남구장생포로19번길26(여천동),052-271-4213,울산광역시_남구_제조업 현황_20260306.csv
(주)파인앤코,절삭가공및유사처리업,자동차부품,울산광역시남구장생포로19번길26(여천동),052-227-5553,울산광역시_남구_제조업 현황_20260306.csv
울산엔지니어링(주),주형및금형제조업,"자동차금형모형,CHECKINGFIXTURE","울산광역시남구용잠로40번길63(부곡동,화장실(F동))",052-257-4107,울산광역시_남구_제조업 현황_20260306.csv
(주)티에스오토모티브,주형및금형제조업,자동차차체금형,울산광역시남구용잠로74번길26(부곡동),052-269-2381,울산광역시_남구_제조업 현황_20260306.csv
(주)한솔테크,주형및금형제조업외6종,"파렛트,아답타플레이트,지게차부품",울산광역시남구테크노산업로29번길124(두왕동),052-283-4115,울산광역시_남구_제조업 현황_20260306.csv
(주)유진테크,컨베이어장치제조업외1종,자동차부품,"울산광역시남구장생포로19번길11-17(여천동,유진테크)",052-258-9686,울산광역시_남구_제조업 현황_20260306.csv
오토렉스이엔에스,수상 금속 골조 구조재 제조업,,울산광역시 중구 종가로406-21  1011호 (복산동  울산비즈파크) ,052-254-7100,울산광역시_제조업체등록현황_20251204.csv
(주)오토노머스에이투지,내연기관 승용차 및 기타 여객용 자동차 제조업,,울산광역시 중구 종가로 362-11 (교동),052-700-3710,울산광역시_제조업체등록현황_20251204.csv
