회사명,업종명,생산품,주소,연락처,출처파일
광동산업기계,광물처리 및 취급장비 제조업,함마크라샤부품가공,경상북도 포항시 남구 연일읍 동문로76번길 29,,경상북도 포항시_제조업공장현황_20250813.csv
국이푸레나,절삭가공 및 유사처리업,기계부품,경상북도 포항시 남구 연일읍 철강로107번길 65,,경상북도 포항시_제조업공장현황_20250813.csv
기정산업,절삭가공 및 유사처리업,기계부품,경상북도 포항시 남구 연일읍 철강로141번길 41,,경상북도 포항시_제조업공장현황_20250813.csv
기정산업,절삭가공 및 유사처리업,기계부품제작,경상북도 포항시 남구 연일읍 형산강남로418번길 47,,경상북도 포항시_제조업공장현황_20250813.csv
남일기계산업2공장,구조용 금속 판제품 및 공작물 제조업,기계부품가공,경상북도 포항시남구 연일읍 오천리 189-1번지,,경상북도 포항시_제조업공장현황_20250813.csv
대경정밀기계,기타 가공 공작기계 제조업,"기계부품제작,가공",경상북도 포항시 남구 연일읍 철강로107번길 25,,경상북도 포항시_제조업공장현황_20250813.csv
대덕,내연기관 화물자동차 및 특수목적용 자동차 제조업 외 1 종,친환경 전기청소차,경상북도 포항시 남구 오천읍 정몽주로 751,,경상북도 포항시_제조업공장현황_20250813.csv
대덕,내연기관 화물자동차 및 특수목적용 자동차 제조업 외 1 종,친환경전기노면청소차,경상북도 포항시 남구 연일읍 동문로76번길 66,,경상북도 포항시_제조업공장현황_20250813.csv
대림종합 ENG,건설 및 채광용 기계장비 제조업,건설기계 중장비 부품,경상북도 포항시 남구 동해안로 6059-5 (청림동),,경상북도 포항시_제조업공장현황_20250813.csv
대왕정밀,그 외 기타 일반목적용 기계 제조업 외 1 종,산업기계 및 부품,경상북도 포항시 남구 연일읍 형산강남로398번길 11,,경상북도 포항시_제조업공장현황_20250813.csv
대일씨엔에스(주),강주물 주조업,기계부품,경상북도 포항시 남구 오천읍 송덕로 228-7 (오천읍),,경상북도 포항시_제조업공장현황_20250813.csv
대일정밀,그 외 기타 금속가공업,금속성 기계부품,경상북도 포항시 남구 대송면 제내길31번길 37,,경상북도 포항시_제조업공장현황_20250813.csv
덕영산업(주),구조용 금속 판제품 및 공작물 제조업 외 1 종,"교량난간, 차량방호책 외",경상북도 포항시 북구 청하면 용산길 154,,경상북도 포항시_제조업공장현황_20250813.csv
동방철공소,선박 구성 부분품 제조업,선박부품,경상북도 포항시 북구 해동로 285 (동빈1가),,경상북도 포항시_제조업공장현황_20250813.csv
동신기공,그 외 기타 일반목적용 기계 제조업 외 1 종,일반기계부품,경상북도 포항시 남구 연일읍 동문로94번길 43 (동신기공),,경상북도 포항시_제조업공장현황_20250813.csv
동양엘엔에프,건설 및 채광용 기계장비 제조업,건설기계정비및부품가공,경상북도 포항시 남구 연일읍 형산강남로380번길 15 (동양L&F),,경상북도 포항시_제조업공장현황_20250813.csv
동우중기공업,건설 및 채광용 기계장비 제조업,중기부품,경상북도 포항시 북구 흥해읍 달전로 75,,경상북도 포항시_제조업공장현황_20250813.csv
동주산업(주) 기계공장,절삭가공 및 유사처리업,"롤쵸크,산업기계부품",경상북도 포항시 남구 오천읍 철강산단로130번길 223 (동주산업(주)),,경상북도 포항시_제조업공장현황_20250813.csv
명진공업(주),그 외 기타 분류 안된 금속 가공 제품 제조업,"스틸롤, MC롤, 파이프캐리어, 철보빈, 스틸박스, 설비부품",경상북도 포항시 남구 대송면 제내길53번길 53,,경상북도 포항시_제조업공장현황_20250813.csv
명진기업,기체 여과기 제조업 외 2 종,산업기계 및 부품,경상북도 포항시 남구 연일읍 철강로107번길 37,,경상북도 포항시_제조업공장현황_20250813.csv
밸프주식회사,구조용 금속 판제품 및 공작물 제조업 외 4 종,"산업기계, 배관부품, 밸브",경상북도 포항시 남구 정몽주로847번길 28 (청림동),,경상북도 포항시_제조업공장현황_20250813.csv
볼보중기(주),건설 및 채광용 기계장비 제조업,중장비 부품,경상북도 포항시 남구 연일읍 철강로107번길 17-6,,경상북도 포항시_제조업공장현황_20250813.csv
삼보정공,그 외 기타 금속가공업,"산업기계, 기계부품가공, 철구조물",경상북도 포항시 남구 연일읍 형산강남로380번길 23,,경상북도 포항시_제조업공장현황_20250813.csv
서울정밀공업사,육상 금속 골조 구조재 제조업 외 1 종,"기계부품(GUIDE류,펀치, 다이)",경상북도 포항시 남구 연일읍 형산강남로418번길 23,,경상북도 포항시_제조업공장현황_20250813.csv
성림스틸,기타 구조용 금속제품 제조업,자동차 차동장치,경상북도 포항시 남구 대송면 제내길53번길 42,,경상북도 포항시_제조업공장현황_20250813.csv
성우 ENG,금속 절삭기계 제조업,기계부품,경상북도 포항시 남구 연일읍 철강로107번길 64,,경상북도 포항시_제조업공장현황_20250813.csv
성호공업사,건설 및 채광용 기계장비 제조업,건설기계부품,경상북도 포항시 남구 오천읍 냉천로598번길 26,,경상북도 포항시_제조업공장현황_20250813.csv
성호특수강(주)포항지사,절삭가공 및 유사처리업,기계부품 및 각종 시설물,경상북도 포항시 남구 연일읍 형산강남로 394,,경상북도 포항시_제조업공장현황_20250813.csv
세인테크,육상 금속 골조 구조재 제조업 외 1 종,기계부품,경상북도 포항시 남구 연일읍 동문로54번길 41-3,,경상북도 포항시_제조업공장현황_20250813.csv
신성산업,금속 절삭기계 제조업,기계부품,경상북도 포항시 남구 대송면 제내길53번길 35,,경상북도 포항시_제조업공장현황_20250813.csv
신세기 PCM,그 외 기타 1차 철강 제조업,"조선기자재, 제철설비부품",경상북도 포항시 남구 오천읍 송덕로 228-6 (신세기P.C.M),,경상북도 포항시_제조업공장현황_20250813.csv
신일인텍(주),육상 금속 골조 구조재 제조업 외 2 종,기계부품,경상북도 포항시 남구 연일읍 철강로107번길 7,,경상북도 포항시_제조업공장현황_20250813.csv
신진그라브공업,건설 및 채광용 기계장비 제조업,"중기정비,부품가공",경상북도 포항시 남구 정몽주로847번길 23 (청림동),,경상북도 포항시_제조업공장현황_20250813.csv
신풍중기정비,건설 및 채광용 기계장비 제조업,중기부품,경상북도 포항시 남구 연일읍 형산강남로418번길 11,,경상북도 포항시_제조업공장현황_20250813.csv
안성산업,일반철물 제조업,기계부품,경상북도 포항시 남구 연일읍 동문로54번길 47,,경상북도 포항시_제조업공장현황_20250813.csv
알에스모빌리티 주식회사,그 외 기타 1차 철강 제조업 외 6 종,"철도차량 및 부품제조, 중장비부품, 강재절단가공",경상북도 포항시 남구 대송면 송덕로212번길 226,,경상북도 포항시_제조업공장현황_20250813.csv
영신기업,그 외 기타 일반목적용 기계 제조업 외 1 종,"기계부품, 철구조물",경상북도 포항시 남구 연일읍 형산강남로418번길 22 (총 3 필지) 외 2필지,,경상북도 포항시_제조업공장현황_20250813.csv
영일산업,그 외 기타 특수목적용 기계 제조업 외 1 종,기계부품,경상북도 포항시 남구 대송면 제내길19번길 17 (삼문철강),,경상북도 포항시_제조업공장현황_20250813.csv
오토데이타인터내셔날(주),유선 통신장비 제조업 외 4 종,전자냉각하우징 외 영상감시장치,경상북도 포항시 북구 흥해읍 영일만산단로118번길 151,,경상북도 포항시_제조업공장현황_20250813.csv
우진산업기계,기타 구조용 금속제품 제조업,산업기계부품제작,경상북도 포항시 남구 대송면 철강로250번길 28 외 1필지,,경상북도 포항시_제조업공장현황_20250813.csv
원창유압,건설 및 채광용 기계장비 제조업,유압기계정비및부품가공,경상북도 포항시 남구 연일읍 동문로94번길 42-3 (원창유업),,경상북도 포항시_제조업공장현황_20250813.csv
유승산업,절삭가공 및 유사처리업,제철설비 부품제작,경상북도 포항시 남구 연일읍 동문로54번길 29,,경상북도 포항시_제조업공장현황_20250813.csv
유진엔지니어링,육상 금속 골조 구조재 제조업 외 1 종,산업기계 및 부품,경상북도 포항시 남구 연일읍 형산강남로 428-6 외 2필지,,경상북도 포항시_제조업공장현황_20250813.csv
이동종합정비,건설 및 채광용 기계장비 제조업,건설기계 중장비부품,경상북도 포항시 남구 연일읍 철강로107번길 20,,경상북도 포항시_제조업공장현황_20250813.csv
주식회사 가가,그 외 기타 전자부품 제조업 외 2 종,레이더센서,경상북도 포항시 남구 대이로59번길 9 (대잠동) 동제빌딩 2층,,경상북도 포항시_제조업공장현황_20250813.csv
주은기업,육상 금속 골조 구조재 제조업 외 1 종,기계부품,경상북도 포항시 남구 연일읍 형산강남로418번길 66-22,,경상북도 포항시_제조업공장현황_20250813.csv
지엠텍(주),구조용 금속 판제품 및 공작물 제조업,"기계, 철구조물 제작, 부품가공",경상북도 포항시 남구 해병로 25 (청림동),,경상북도 포항시_제조업공장현황_20250813.csv
진삼카보링센터,자동차용 엔진 제조업,자동차용 엔진,경상북도 포항시 북구 흥해읍 삼흥로502번길 41,,경상북도 포항시_제조업공장현황_20250813.csv
진흥산업기계,절삭가공 및 유사처리업,기계설비 부품,경상북도 포항시 북구 칠성천길 82 (죽도동),,경상북도 포항시_제조업공장현황_20250813.csv
천안중기정비,건설 및 채광용 기계장비 제조업,건설기계부품제조 및 정비,경상북도 포항시 남구 대송면 철강로 234,,경상북도 포항시_제조업공장현황_20250813.csv
케이피알,자동차 차체용 신품 부품 제조업 외 1 종,"자동차 샤시, 자동차 프레임, 자동차 범퍼",,,경상북도 포항시_제조업공장현황_20250813.csv
태광중기공업,건설 및 채광용 기계장비 제조업,중기부품,경상북도 포항시 남구 오천읍 문덕로80번길 15,,경상북도 포항시_제조업공장현황_20250813.csv
태양밴딩,자동차용 금속 압형제품 제조업 외 1 종,"철판,형강 밴딩 및 철구조물 제작",경상북도 포항시 남구 연일읍 철강로107번길 72 외 1필지,,경상북도 포항시_제조업공장현황_20250813.csv
포항밋숀대우센타,자동차 엔진용 신품 부품 제조업 외 2 종,대우밋숀,경상북도 포항시 남구 대송면 제내길53번길 49,,경상북도 포항시_제조업공장현황_20250813.csv
프리테크,도금업,산업기계부품 국부도금,경상북도 포항시 남구 연일읍 철강로141번길 75-1 외 1필지,,경상북도 포항시_제조업공장현황_20250813.csv
한국리프트포항사업소,건설 및 채광용 기계장비 제조업,중기정비 및 부품 가공,경상북도 포항시 남구 해병로 11 (청림동) (총 7 필지) 외 6필지,,경상북도 포항시_제조업공장현황_20250813.csv
해광산업,자동차용 금속 압형제품 제조업 외 1 종,철골조립물,경상북도 포항시 남구 대송면 제내길31번길 17,,경상북도 포항시_제조업공장현황_20250813.csv
해성에이치씨,액체 여과기 제조업,정수기 필터부품 공기청정기,경상북도 포항시 북구 기계면 내단길86번길 19-53,,경상북도 포항시_제조업공장현황_20250813.csv
현대성우캐스팅(주)포항공장 ,그 외 자동차용 신품 부품 제조업 외 1 종,"브레이크 디스크, 드럼,플라이휠 등, 브레이크 디스크, 드럼,플라이휠 등",경상북도 포항시 남구 철강로 459(장흥동) 외 7필지,,경상북도 포항시_제조업공장현황_20250813.csv
현대제철(주)제1공장,제철업 외 1 종,"H-BEAM,봉강,압연롤,중기부품외 , H-BEAM,봉강,압연롤,중기부품외 ","경상북도 포항시 남구 동해안로 6363 (송내동, 현대제철)",,경상북도 포항시_제조업공장현황_20250813.csv
호태산업,육상 금속 골조 구조재 제조업 외 3 종,"자동차부품, 철구조물 소부재, 금속 절삭 가공",경상북도 포항시 북구 청하면 동해대로2315번길 41,,경상북도 포항시_제조업공장현황_20250813.csv
