회사명,업종명,생산품,주소,연락처,출처파일
청정크린,,"산업용필터, 자동차용품",충청북도 청주시 청원구 오창읍 모정리 236번지 외 4필지,043-214-8456,충청북도_제조업체 현황_20241231.csv
청주지게차,,"건설기계부품, 지게차부품",충청북도 청주시 서원구 남이면 척산리 316번지,043-273-6300,충청북도_제조업체 현황_20241231.csv
충청케미칼(유),,자동차 엔진덮개,충청북도 청주시 청원구 오창읍 여천리 544-3번지,,충청북도_제조업체 현황_20241231.csv
케이더블유에스,,"와이어링 하네스(자동차용), 인버터용 고전압 케이블",충청북도 청주시 흥덕구 송정동 70-73 1동 9층 912호 외 1필지,043-908-8070,충청북도_제조업체 현황_20241231.csv
케이에스테크(주),,전력차단기 부품,충청북도 청주시 청원구 북이면 석성리 374-15,043-214-6402,충청북도_제조업체 현황_20241231.csv
케이테크,,"멀티헤드셋 등(음향기기, 의료기기, 전자부품)",충청북도 청주시 청원구 오창읍 양청리 685-3 충북테크노파크 본부관 408호,043-277-9920,충청북도_제조업체 현황_20241231.csv
코리아이엔티,,초정밀 가공부품,충청북도 청주시 흥덕구 송절동 407,,충청북도_제조업체 현황_20241231.csv
태경분체도장,,기계부품 도장,충청북도 청주시 서원구 남이면 척산리 762-2번지,,충청북도_제조업체 현황_20241231.csv
태경산업,,"송풍기, 환풍기, 이앙기, 관리부품",충청북도 청주시 서원구 남이면 외천리 301-1번지,043-269-0567,충청북도_제조업체 현황_20241231.csv
택진ENG,,"산업설비제작기계,정밀부품",충청북도 청주시 청원구 오창읍 농소리 80-1번지,043-215-0158,충청북도_제조업체 현황_20241231.csv
티에스엠(TSM),,철도차량부품,충청북도 청주시 청원구 북이면 영하리 311 주1동,,충청북도_제조업체 현황_20241231.csv
티에스테크,,기계부품,충청북도 청주시 청원구 주중동 424,,충청북도_제조업체 현황_20241231.csv
티피에스(주),,반도체 및 LCD부품세정,충청북도 청주시 흥덕구 강내면 황탄리 46-3번지 외 1필지,043-236-7781,충청북도_제조업체 현황_20241231.csv
팬코어코리아(PANCORE KOREA) ,,반도체장비부품(모듈류) ,충청북도 청주시 흥덕구 송정동 407번지 1동 6층 609호,043-900-0340,충청북도_제조업체 현황_20241231.csv
프리시젼테크,,전자부품용세라믹가공,충청북도 청주시흥덕구 송정동 27-18번지,043-277-8283,충청북도_제조업체 현황_20241231.csv
하나테크,,"자동화설비, 기계부품",충청북도 청주시 흥덕구 신봉동 226-6번지,043-265-4549,충청북도_제조업체 현황_20241231.csv
한국도키멕(주),,"유압밸브, 유압기기 부품",충청북도 청주시 흥덕구 송정동 279-5번지 세중테크노밸리 1동 7층 711,02-2670-4635,충청북도_제조업체 현황_20241231.csv
한국제이씨씨(주) 제2공장,,자동차 엔진전장용 콘덴서 밀페고무,충청북도 청주시 청원구 북이면 내추리 253-5번지 외 12필지,043-220-1661,충청북도_제조업체 현황_20241231.csv
한미건업(주),,"투스콘크리트,제2차부품, 경계석",충청북도 청주시 흥덕구 옥산면 환희리 27-12번지 외 4필지,043-260-8860,충청북도_제조업체 현황_20241231.csv
한솔농산업,,"차량소독기, 대인소독기",충청북도 청주시 청원구 북이면 석성리 349-2번지,043-266-4426,충청북도_제조업체 현황_20241231.csv
한일테크,,정밀부품 가공 연마,충청북도 청주시 흥덕구 복대동 100-5번지 3층 317,,충청북도_제조업체 현황_20241231.csv
한진주차산업(주),,"기계식주차기,엘리베이터부품",충청북도 청주시 서원구 현도면 상삼리 47-3번지,043-269-2770,충청북도_제조업체 현황_20241231.csv
해승공업사,,특장차 부품 및 철구조물,충청북도 청주시 흥덕구 석곡동 242-9,043-236-8248,충청북도_제조업체 현황_20241231.csv
허브테크(주),,LCD반도체부품,충청북도 청주시 서원구 현도면 시목리 403-1번지 외 2필지,043-268-3288,충청북도_제조업체 현황_20241231.csv
현성와이어,,기계부품,충청북도 청주시흥덕구 송정동 27-18번지,,충청북도_제조업체 현황_20241231.csv
현성정밀,,기계부품 가공,충청북도 청주시 흥덕구 송정동 27-14번지 (주)한국합성,043-260-4155,충청북도_제조업체 현황_20241231.csv
화신전자(주),,전자부품,충청북도 청주시 흥덕구 강내면 다락리 369-5번지,043-234-9452,충청북도_제조업체 현황_20241231.csv
희성정기,,기계부품,충청북도 청주시 흥덕구 봉명동 166-18번지,043-263-8743,충청북도_제조업체 현황_20241231.csv
(주) W,,"친환경코팅제,차량용공기청정기",충청북도 충주시 성서동 250-1번지 동서빌딩 3층,043-851-7763,충청북도_제조업체 현황_20241231.csv
(주)기성,,산업용기계부품 등,충청북도 충주시 주덕읍 당우리 1514번지,043-851-8664,충청북도_제조업체 현황_20241231.csv
(주)대유플러스 충주지점,,"면상발열체 직물, 시트류, 절연코드류, 자동차 충전기",충청북도 충주시 대소원면 본리 630 번지 (충주 첨단산업단지),043-845-8611,충청북도_제조업체 현황_20241231.csv
(주)대현하이텍,,"자동차점화플러그, 가정용전기기기",충청북도 충주시 산척면 영덕리 1641-2번지,043-854-6836,충청북도_제조업체 현황_20241231.csv
(주)대현하이텍 제3공장,,점화코일(자동차 용),충청북도 충주시 산척면 영덕리 1636-11번지,043-854-6836,충청북도_제조업체 현황_20241231.csv
(주)대흥정공,,"자동차용LPG,CNG탱크",충청북도 충주시 대소원면 완오리 1094번지,031-497-0211,충청북도_제조업체 현황_20241231.csv
(주)보원케미칼,,"자동차천장내장재, 문짝내장재 등",충청북도 충주시 주덕읍 당우리 822-13 ,043-853-8801,충청북도_제조업체 현황_20241231.csv
(주)보원케미칼,,자동차 내장제,충청북도 충주시 주덕읍 당우리 1476,043-853-8801,충청북도_제조업체 현황_20241231.csv
(주)삼일캐스트,,"대형공작기계 부품, 자동차금형제조",충청북도 충주시 풍동 566-5번지,043-842-2229,충청북도_제조업체 현황_20241231.csv
(주)에스제이이노텍,,"휴대폰케이스원단, 자동차내장제 원단",충청북도 충주시 주덕읍 당우리 886-7번지,043-911-3990,충청북도_제조업체 현황_20241231.csv
(주)에이치씨티,,차량LED전조등(조립및포장),충청북도 충주시 성서동 150번지 4층,043-856-1117,충청북도_제조업체 현황_20241231.csv
(주)엘콤,,하이브리드자동차용이차전지부품,충청북도 충주시 대소원면 본리 657 번지 (충주 첨단산업단지),043-848-2227,충청북도_제조업체 현황_20241231.csv
(주)엘콤 2공장,,하이브리드 자동차용 이차전지부품 및 소재,충청북도 충주시 대소원면 본리 661,043-848-2227,충청북도_제조업체 현황_20241231.csv
(주)이엠티,,이차전지 부품,충청북도 충주시 대소원면 본리 613-1번지,070-7166-0698,충청북도_제조업체 현황_20241231.csv
(주)전성,,"자동차 조향장치부품, 샤프트",충청북도 충주시 대소원면 본리 629번지,043-845-8901,충청북도_제조업체 현황_20241231.csv
(주)푸른에스엠,,"판금, ATM, CD기기, SPEED GATE, 부품 등",충청북도 충주시 대소원면 완오리 1190번지,043-724-9123,충청북도_제조업체 현황_20241231.csv
(주)한국케이비,,"선철주조, CNC공작, 기계부품",충청북도 충주시 풍동 557-1번지,043-842-2229,충청북도_제조업체 현황_20241231.csv
건웅기계 주식회사,,"호이스트 부품, 사다리(건물부착용:금속제), 금속제 조립식 건물 부품, 금속제 까치발(브래킷), 화물용 금속 플랫폼, 이동식 금속 사다리 외",충청북도 충주시 대소원면 완오리 1095,031-634-0204,충청북도_제조업체 현황_20241231.csv
고려전자(주)제1공장,,자동차부품센서,충청북도 충주시 용탄동 168-16번지 (충주용탄농공단지),043-853-2876,충청북도_제조업체 현황_20241231.csv
고려전자(주)충주제2공장,,자동차 부품 외,충청북도 충주시 용탄동 168-9번지 (충주용탄농공단지),043-853-2876,충청북도_제조업체 현황_20241231.csv
고성정밀,,"엘리베이터 부품(FACE PLATE, BACK PANEL)",충청북도 충주시 금가면 문산리 607,,충청북도_제조업체 현황_20241231.csv
광명기업,,"자동차부품,금형",충청북도 충주시 동량면 조동리 1733-12번지 ,043-852-6333,충청북도_제조업체 현황_20241231.csv
대명통신(주),,"자동차 시트열선, 연동선, 합금선",충청북도 충주시 용탄동 168-4번지 (용탄농공단지),043-857-2785,충청북도_제조업체 현황_20241231.csv
대산오토모티브(주),,자동차부품 등,충청북도 충주시 엄정면 율능리 산 55-4번지,043-723-2001,충청북도_제조업체 현황_20241231.csv
대진산업(주),,"복합소재부품, 브러쉬",충청북도 충주시 대소원면 영평리 535번지,043-856-3230,충청북도_제조업체 현황_20241231.csv
동부중기공업사,,건설기계부품,충청북도 충주시 목행동 269-32 번지,043-851-3030,충청북도_제조업체 현황_20241231.csv
디앤에이모터스 주식회사,,"이륜자동차, 이륜자동차 부품",충청북도 충주시 산척면 영덕리 0,055-239-7089,충청북도_제조업체 현황_20241231.csv
보그워너충주 유한책임회사,,자동차 부품,충청북도 충주시 대소원면 영평리 518번지 (충주기업도시),043-850-8487,충청북도_제조업체 현황_20241231.csv
삼강정밀,,"자동차하우징, TV스탠드, 금형 등, 알미늄 및 아연 다이캐스팅 제품",충청북도 충주시 대소원면 완오리 1147번지 (첨단산업단지),043-846-9962,충청북도_제조업체 현황_20241231.csv
선진정공,,"타일제조기계, 건설장비부품",충청북도 충주시 노은면 신효리 846-10번지,,충청북도_제조업체 현황_20241231.csv
성환중기공업사,,"유압감속기,차량자동덮개",충청북도 충주시 금가면 사암리 62-1번지,043-855-1969,충청북도_제조업체 현황_20241231.csv
수도중기,,"유압감속기,차량자동덮개",충청북도 충주시 금가면 사암리 61번지,043-854-7264,충청북도_제조업체 현황_20241231.csv
수지테크,,산업용금속가공기계부품,충청북도 충주시 노은면 신효리 409번지,,충청북도_제조업체 현황_20241231.csv
에이치그린파워(주),,자동차 배터리,충청북도 충주시 대소원면 영평리 585번지,043-841-6721,충청북도_제조업체 현황_20241231.csv
에이치그린파워(주),,자동차 배터리 시스템,충청북도 충주시 산척면 송강리 0,,충청북도_제조업체 현황_20241231.csv
유성산업(주),,자동차부품,충청북도 충주시 신니면 모남리 29번지,043-855-3091,충청북도_제조업체 현황_20241231.csv
제일중기,,건설기계부품,충청북도 충주시 중앙탑면 용전리 138-8번지,,충청북도_제조업체 현황_20241231.csv
주식회사 금강기업,,"중장비 라디에이터 프레임 ASS'Y(SHROUD/FRAME), 엘레베이터 부품",충청북도 충주시 금가면 사암리 273-1,043-857-3864,충청북도_제조업체 현황_20241231.csv
주식회사 마운트지앤디,,승강기 부품,충청북도 충주시 엄정면 신만리 566-3,043-724-0724,충청북도_제조업체 현황_20241231.csv
주식회사 에스제이지이브이,,자동차부품,충청북도 충주시 대소원면 본리 638-0,043-841-0321,충청북도_제조업체 현황_20241231.csv
주식회사 케이티에이,,교량용 부품,충청북도 충주시 대소원면 완오리 1159번지,043-851-7600,충청북도_제조업체 현황_20241231.csv
주식회사 큐에스에프,,"전기화학적 수소 압축기, 공기투과도 시험기, 가스켓",충청북도 충주시 대소원면 영평리 513 수송기계부품전자파센터 207호,02-820-5192,충청북도_제조업체 현황_20241231.csv
주식회사 태경기업,,항타기 부품 제조 및 가공재생,충청북도 충주시 주덕읍 당우리 895-2번지,031-410-5035,충청북도_제조업체 현황_20241231.csv
주식회사 팩토리아,,자동차 부품용 대차,충청북도 충주시 대소원면 완오리 1091 나동,070-4647-4494,충청북도_제조업체 현황_20241231.csv
진성공사,,"링크체인, 승강기부품",충청북도 충주시 신니면 광월리 461-1번지,043-854-3140,충청북도_제조업체 현황_20241231.csv
케이유엠(유)충주공장,,자동차전장부품(자동차용 커넥터),충청북도 충주시 대소원면 영평리 532 케이유엠(주)충주공장,043-857-8210,충청북도_제조업체 현황_20241231.csv
태성산업,,차량용리프트,충청북도 충주시 가주동 209-1번지,,충청북도_제조업체 현황_20241231.csv
혜성테프론(주),,"테프론불소수지,밸브부품,배관자재",충청북도 충주시 용관동 409번지,043-851-7778,충청북도_제조업체 현황_20241231.csv
(주)대광공업사,,자동차정비,충청북도 충주시 금능동 214-20번지 (제1산업단지),043-853-0011,충청북도_제조업체 현황_20241231.csv
(주)디에스정밀부품,,자동차베어링,충청북도 충주시 용탄동 742번지 (제2산단),043-857-2253,충청북도_제조업체 현황_20241231.csv
(주)이엠텍,,"승강기 부품, 버퍼 완충기 외",충청북도 충주시 용탄동 1226,041-569-5300,충청북도_제조업체 현황_20241231.csv
(주)중앙공업사,,차량정비,충청북도 충주시 금릉동 206-45번지 (제1산업단지),043-853-2092,충청북도_제조업체 현황_20241231.csv
(주)태정기공,,"자동차부품(볼트,너트, Jack Screw Assy)",충청북도 충주시 용탄동 773-3번지,043-846-1130,충청북도_제조업체 현황_20241231.csv
금평공업,,금형기계부품,충청북도 충주시 용탄동 778-25번지,043-857-9893,충청북도_제조업체 현황_20241231.csv
대일산업,,"금속표면처리,자동차부품",충청북도 충주시 용탄동 742-4번지 (제2산업단지),032-811-9031,충청북도_제조업체 현황_20241231.csv
삼영화학,,자동차 부품 외,충청북도 충주시 용탄동 1131-5번지 (제1산업단지),032-816-2497,충청북도_제조업체 현황_20241231.csv
성광씨엔씨,,자동차부품 가공,충청북도 충주시 용탄동 773-3,,충청북도_제조업체 현황_20241231.csv
에너테크인터내셔널,,차량 및 기타 기기용 배터리,충청북도 충주시 용탄동 504,043-850-1815,충청북도_제조업체 현황_20241231.csv
정일산업(주)충주공장,,엘리베이터 부품,충청북도 충주시 용탄동 755,031-492-5777,충청북도_제조업체 현황_20241231.csv
참조자동차공업사,,중기정비,충청북도 충주시 금릉동 208-4번지 (제1산업단지),043-854-3444,충청북도_제조업체 현황_20241231.csv
충주금속,,자동차부품,충청북도 충주시 용탄동 742-4번지 (제2산업단지),043-854-0231,충청북도_제조업체 현황_20241231.csv
(주)대현하이텍 제2공장,,"자동차부품(점화코일, 솔레노이트, 전기차커넥터)",충청북도 충주시 산척면 영덕리 산 187,043-854-6836,충청북도_제조업체 현황_20241231.csv
주식회사 세라트,,"세라믹소재부품(헬스케어,스마트워치 등)",충청북도 충주시 대소원면 영평리 522번지,02-3444-5220,충청북도_제조업체 현황_20241231.csv
(주)서암정밀,,자동차 조향장치 부품,충청북도 충주시 대소원면 완오리 1089번지,031-315-5708,충청북도_제조업체 현황_20241231.csv
우정에이치앤씨(주),,전기차 배터리 팩 부품,충청북도 충주시 산척면 영덕리 동충주산업단지 E4-2,041-565-7010,충청북도_제조업체 현황_20241231.csv
주식회사 신송기계,,승강기 부품,충청북도 충주시 산척면 영덕리 동충주산업단지 E8-3,031-882-1419,충청북도_제조업체 현황_20241231.csv
주식회사 에스앤에스,,자동차 배터리 제어부품 및 전장품,충청북도 충주시 산척면 영덕리 동충주산업단지 E5-6,031-885-9833,충청북도_제조업체 현황_20241231.csv
주식회사 이티에스(E.T.S),,"E/L전기, 전자부품",충청북도 충주시 산척면 영덕리 동충주산업단지 E11-3,031-638-4910,충청북도_제조업체 현황_20241231.csv
주식회사 이티에스(E.T.S) 제2공장,,"E/L 전기,전자 부품",충청북도 충주시 산척면 동충주산업단지 E-12-2,031-638-4910,충청북도_제조업체 현황_20241231.csv
(주)게스코리아,,차량용 연료첨가제,"충청북도 제천시 제2바이오밸리로3길 26, 4동 (왕암동)",070-7841-7766,충청북도_제조업체 현황_20241231.csv
(주)다텍,,"발전기, 전동기, 자동차용 전기장치","충청북도 제천시 바이오밸리로 52, (주)다텍 (왕암동)",043-646-5600,충청북도_제조업체 현황_20241231.csv
(주)엔이세이버,,"차량용품, 세정제 등",충청북도 제천시 제2바이오밸리로 28 (왕암동),043-756-7111,충청북도_제조업체 현황_20241231.csv
(주)엔켐,,전기자동차 용 축전지 전해액,충청북도 제천시 제2바이오밸리로3길 34 (왕암동),043-653-8312,충청북도_제조업체 현황_20241231.csv
(주)오토캠프,,"캠핑카, 캠핑카 특장, 캠핑용 트레일러",충청북도 제천시 제2바이오밸리로5길 9 (왕암동),070-7075-5001,충청북도_제조업체 현황_20241231.csv
(주)제이에스테크,,자동차부품(허브베어링) 등,충청북도 제천시 한방엑스포로 121(왕암동),043-647-9968,충청북도_제조업체 현황_20241231.csv
(주)혜성,,자동차용 볼베어링 등,충청북도 제천시 한방엑스포로 165 (왕암동),,충청북도_제조업체 현황_20241231.csv
(주)화영이노텍,,자동차부품,충청북도 제천시 제2바이오밸리로5길 35 (왕암동),043-647-5115,충청북도_제조업체 현황_20241231.csv
디앨 주식회사,,"금속탱크, 자동차용 액화천연가스 탱크, 트레일러, 특장차","충청북도 제천시 제2바이오밸리로3길 26, 2동 (왕암동)",031-355-3329,충청북도_제조업체 현황_20241231.csv
에이치티엠(HTM),,"단조금형, 부품, 자동차부품 열처리",충청북도 제천시 한방엑스포로 40 (왕암동),043-646-8185,충청북도_제조업체 현황_20241231.csv
주식회사 일진글로벌(제천1공장),,자동차베어링 등 부품,충청북도 제천시 바이오밸리1로 16 (왕암동),043-652-8711,충청북도_제조업체 현황_20241231.csv
주식회사 일진글로벌(제천2공장),,자동차베어링 등 부품,충청북도 제천시 한방엑스포로 165 (왕암동),043-652-8711,충청북도_제조업체 현황_20241231.csv
주식회사 일진글로벌(제천3공장),,자동차베어링 등 부품,충청북도 제천시 한방엑스포로 170 (왕암동) 외 1필지,043-652-8711,충청북도_제조업체 현황_20241231.csv
주식회사 일진글로벌(제천4공장),,"자동차 부품(휠베어링, 테이퍼, 볼베어링)","충청북도 제천시 제3산단로 37(왕암동, 일진글로벌)",043-652-8711,충청북도_제조업체 현황_20241231.csv
주식회사 제이앤씨머트리얼즈,,"자동차시트용 기어박스(30393), EV전지용 방열제품(22292)",충청북도 제천시 제3산단2로 24 (왕암동),031-765-6714,충청북도_제조업체 현황_20241231.csv
선경산업(주),,자동차엔진보링,충청북도 제천시 강저로 38 (강제동),043-644-7733,충청북도_제조업체 현황_20241231.csv
주식회사화영테크윈,,"그외기타자동차부품,허브",충청북도 제천시 내토로73길 19 (고암동),043-647-5115,충청북도_제조업체 현황_20241231.csv
(주)중부VTS,,자동차부품,충청북도 제천시 금성면 청풍호로 510,043-643-3716,충청북도_제조업체 현황_20241231.csv
동진특장,,"재생부품 제조, 범퍼, 보조범퍼 등",충청북도 제천시 강저로 21 (강제동) 외 4필지,043-647-1185,충청북도_제조업체 현황_20241231.csv
드론메이커스 주식회사,,"무인멀티콥터, 무인고정익, 무인기 부품","충청북도 제천시 세명로 65, 세명창업보육센터 212호(신월동, 세명대학교)",,충청북도_제조업체 현황_20241231.csv
신세대중기공업사,,중장비 부품가공 및 정비,충청북도 제천시 청풍호로19안길 25 (산곡동),043-646-8489,충청북도_제조업체 현황_20241231.csv
제천자동차공업사,,엔진,충청북도 제천시 내토로 893 (장락동),043-644-6088,충청북도_제조업체 현황_20241231.csv
첨단공업(주),,"자동차,건설기계정비및수리","충청북도 제천시 내토로65길 12, 외 2필지 (장락동)",043-646-0070,충청북도_제조업체 현황_20241231.csv
태일자동차공업사,,"자동차 재제조부품, 재생부품",충청북도 제천시 내토로 928(고암동),043-646-7577,충청북도_제조업체 현황_20241231.csv
한독공업주식회사,,자동차 재제조 부품,충청북도 제천시 단양로14길 48-13 (고명동),043-648-2101,충청북도_제조업체 현황_20241231.csv
범아기계공업 주식회사,,사출성형기부품,충청북도 보은군 삼승면 농공단지길 41,043-542-5390,충청북도_제조업체 현황_20241231.csv
퓨어만(주),,"친환경 혼합냉매(에어컨,냉장고,차량용)",충청북도 보은군 장안면 매화구인로 332-13,043-544-8388,충청북도_제조업체 현황_20241231.csv
(주)대송,,농기계부품제조,충청북도 옥천군 옥천읍 양수리 143-4번지,043-731-8127,충청북도_제조업체 현황_20241231.csv
(주)대송 제2공장,,농업용 디젤엔진부품 및 트렉터부품,충청북도 옥천군 옥천읍 양수리 63-2번지 외 5필지,043-731-8127,충청북도_제조업체 현황_20241231.csv
(주)덕산테크,,농기계부품,충청북도 옥천군 옥천읍 마암리 162번지 공장,043-732-1374,충청북도_제조업체 현황_20241231.csv
(주)동양모터스,,유동식건조기계,충청북도 옥천군 동이면 세산리 863번지,042-632-1000,충청북도_제조업체 현황_20241231.csv
(주)디에이치,,자동차 헤드레스트,충청북도 옥천군 옥천읍 가풍리 1129번지,043-731-0889,충청북도_제조업체 현황_20241231.csv
(주)범양정밀,,자동차용전자부품,충청북도 옥천군 동이면 금암리 202-2번지,043-733-3991,충청북도_제조업체 현황_20241231.csv
(주)비에스실텍,,자동차 베어링,충청북도 옥천군 옥천읍 동안리 163-13번지,043-733-1271,충청북도_제조업체 현황_20241231.csv
(주)세운,,"공기압축기, 철도차량용 부품 및 장치",충청북도 옥천군 옥천읍 양수리 208-1번지,043-731-1136,충청북도_제조업체 현황_20241231.csv
(주)세울 제2공장,,농기계엔진부품,충청북도 옥천군 옥천읍 양수리 63-2,043-733-8123,충청북도_제조업체 현황_20241231.csv
(주)수월계량시스템,,차량계근대(트럭스케일),충청북도 옥천군 동이면 세산리 918,043-733-2485,충청북도_제조업체 현황_20241231.csv
(주)알지엠,,"유압부품 및 장치, 특장차, 차량용 부가장치, 트레일러, 리프트",충청북도 옥천군 옥천읍 구일리 974,070-4271-1038,충청북도_제조업체 현황_20241231.csv
(주)엠케이 (지점),,"특장차, 특장차량 부품, 차량용 파워게이트",충청북도 옥천군 옥천읍 구일리 979,043-731-8021,충청북도_제조업체 현황_20241231.csv
(주)와이케이건기,,건설기계부품,충청북도 옥천군 옥천읍 삼청리 899번지 철거,1588-3806,충청북도_제조업체 현황_20241231.csv
(주)우원오토,,덤프트럭 자동덮개 장치,충청북도 옥천군 이원면 건진리 520 정비공장,043-732-1201,충청북도_제조업체 현황_20241231.csv
(주)은광,,자동차 내장용 구성품(펠렛),충청북도 옥천군 옥천읍 교동리 270-2번지 외 2필지,043-733-2101,충청북도_제조업체 현황_20241231.csv
(주)제이앤드에프 (2공장),,자동차부품(브레이크 호스피팅),충청북도 옥천군 이원면 건진리 462-6 공장,070-4907-1551,충청북도_제조업체 현황_20241231.csv
(주)제일산업사,,자동차부품,충청북도 옥천군 옥천읍 구일리 441,031-354-7595,충청북도_제조업체 현황_20241231.csv
(주)중원모터스,,동력전달장치 외,충청북도 옥천군 옥천읍 동안리 97-1 자동차정비공장,,충청북도_제조업체 현황_20241231.csv
(주)창조금속,,자동차엔진부품,충청북도 옥천군 옥천읍 마암리 127-2번지 공장,043-731-2848,충청북도_제조업체 현황_20241231.csv
(주)티앤알,,자동차부품(스프링),충청북도 옥천군 옥천읍 양수리 211-5번지 외 2필지,043-733-2686,충청북도_제조업체 현황_20241231.csv
(주)폴리텍,,자동차부품,충청북도 옥천군 옥천읍 마암리 106-2번지,043-732-0260,충청북도_제조업체 현황_20241231.csv
(주)한빛정밀,,자동차 엔진용 멀티포밍 BUSH,충청북도 옥천군 옥천읍 구일리 산46,043-731-1518,충청북도_제조업체 현황_20241231.csv
거창정밀,,농기계부품,충청북도 옥천군 옥천읍 매화리 2-2번지,043-731-1317,충청북도_제조업체 현황_20241231.csv
경원산업,,농업용기계부품,충청북도 옥천군 옥천읍 마암리 153 주1동,043-732-5980,충청북도_제조업체 현황_20241231.csv
경원정밀,,농기계 부품,충청북도 옥천군 옥천읍 양수리 81번지,043-732-5980,충청북도_제조업체 현황_20241231.csv
금성공업사,,"중기정비,자동차정비",충청북도 옥천군 옥천읍 대천리 426-6번지,043-732-4444,충청북도_제조업체 현황_20241231.csv
대로텍,,"조립검사장비부품 가공, 방산시험부품가공",충청북도 옥천군 군북면 증약리 475-23,043-731-1462,충청북도_제조업체 현황_20241231.csv
동성정밀,,"자동차 시트, 볼트, 너트",충청북도 옥천군 이원면 강청리 131-4번지,043-733-3647,충청북도_제조업체 현황_20241231.csv
비바(주),,"프라스틱제품, 농기계부품",충청북도 옥천군 옥천읍 동안리 130-7,043-733-4950,충청북도_제조업체 현황_20241231.csv
삼신정공,,"연소기 실험 장치제작, 원전원료 주식회사 금속부품",충청북도 옥천군 옥천읍 양수리 40번지 공장,043-731-8500,충청북도_제조업체 현황_20241231.csv
성무특장,,자동차 부품,충청북도 옥천군 옥천읍 구일리 산80-3,043-733-7753,충청북도_제조업체 현황_20241231.csv
엠더블유엠더블유 엔지니어링,,"무인항공기, 항고깅 부품",충청북도 옥천군 군북면 증약리 420-8,,충청북도_제조업체 현황_20241231.csv
영일테크,,"자동차용 콘베어 V-BELT, 특장차량용 부품",충청북도 옥천군 옥천읍 구일리 993,043-731-7081,충청북도_제조업체 현황_20241231.csv
옥천산업(주),,자동차부품,충청북도 옥천군 옥천읍 마암리 140-1번지,043-733-7208,충청북도_제조업체 현황_20241231.csv
옥천산업(주),,자동차부품,충청북도 옥천군 옥천읍 동안리 163-17번지,043-733-7208,충청북도_제조업체 현황_20241231.csv
옥천산업(주),,자동차부품,충청북도 옥천군 옥천읍 동안리 163-8번지,043-733-7208,충청북도_제조업체 현황_20241231.csv
옥천산업(주),,자동차부품,충청북도 옥천군 동이면 남곡리 262-2번지 외 1필지,043-733-7208,충청북도_제조업체 현황_20241231.csv
옥천산업(주),,차량시트프레임,충청북도 옥천군 옥천읍 동안리 163-14번지,043-733-7208,충청북도_제조업체 현황_20241231.csv
옥천산업(주),,자동차부품,충청북도 옥천군 옥천읍 동안리 163-15번지,043-733-7208,충청북도_제조업체 현황_20241231.csv
옥천산업(주),,자동차부품,충청북도 옥천군 옥천읍 동안리 130-10번지,043-733-7208,충청북도_제조업체 현황_20241231.csv
우방전선(주),,"절연전선,통신케이블,자동차전선",충청북도 옥천군 이원면 건진리 461-34번지,043-731-6919,충청북도_제조업체 현황_20241231.csv
원일,,차량용 절단절곡 모듈러 부품,충청북도 옥천군 옥천읍 구일리 산79-5,043-733-9946,충청북도_제조업체 현황_20241231.csv
인지컨트롤스(주),,자동차 엔진부품,충청북도 옥천군 이원면 건진리 442-7번지 외 1필지 외 1필지,043-730-5500,충청북도_제조업체 현황_20241231.csv
조광산업,,"쉘주조성형(자동차,농기계부품)",충청북도 옥천군 옥천읍 구일리 73-1번지,,충청북도_제조업체 현황_20241231.csv
주식회사 보성오토,,자동차용 엔진 재제조,충청북도 옥천군 군서면 동평리 606-1,,충청북도_제조업체 현황_20241231.csv
중앙공업사,,건설기계부품,충청북도 옥천군 옥천읍 죽향리 242-4번지 공장 외 1필지,043-733-5632,충청북도_제조업체 현황_20241231.csv
칠형제공업,,전자부품 및 농기계 노즐,충청북도 옥천군 군북면 증약리 557-2번지 외 1필지,043-733-7469,충청북도_제조업체 현황_20241231.csv
칠형제공업,,전자부품 및 농기계 노즐,충청북도 옥천군 군북면 증약리 469-15 외 3필지,,충청북도_제조업체 현황_20241231.csv
코리아특장자동차(주),,특장차(윙바디),충청북도 옥천군 옥천읍 양수리 60번지 외 6필지,043-0731-8161,충청북도_제조업체 현황_20241231.csv
코리아특장자동차(주),,"윙바디, 덤프, 내장탑파워게이트, 트랜스파워게이트 외",충청북도 옥천군 옥천읍 구일리 산79-5,043-731-8161,충청북도_제조업체 현황_20241231.csv
태산기계공업(주),,농업용기계조립생산 및 부품도장,충청북도 옥천군 옥천읍 구일리 833번지 외 1필지,043-733-8791,충청북도_제조업체 현황_20241231.csv
한진정공,,자동차부품,충청북도 옥천군 옥천읍 삼청리 882-1번지 외 1필지,043-733-5934,충청북도_제조업체 현황_20241231.csv
화인테크,,농기계부품(유압호스),충청북도 옥천군 옥천읍 마암리 160번지,043-732-3130,충청북도_제조업체 현황_20241231.csv
효원,,"프레스, 금형(특장차량용 부품제조)",충청북도 옥천군 옥천읍 구일리 0,,충청북도_제조업체 현황_20241231.csv
(주)단해 1공장,,공기압부품,충청북도 영동군 추풍령면 신안로 210-4,02-2691-8888,충청북도_제조업체 현황_20241231.csv
(주)중원모터스,,"프로펠러샤프트, PTO조인트외",충청북도 영동군 용산면 영동산단로 32,,충청북도_제조업체 현황_20241231.csv
동성금속 주식회사,,"자동차엔진베어링, 부시",충청북도 영동군 용산면 용산공단길 74,043-740-8446,충청북도_제조업체 현황_20241231.csv
