회사명,업종명,생산품,주소,연락처,출처파일
(주)제일티에스,절삭가공 및 유사처리업 외 1 종,"레이저 절단부품(철판), 스틸그레이팅",인천광역시 서구 마중4로 17 (오류동),032-567-0863,인천광역시 서구_제조업체_20250402.CSV
(주)제일피엠에스,그 외 기타 금속가공업 외 1 종,"밸브부품,직선샤프트","인천광역시 서구 도담로 42, 9동 (오류동)",032-575-5071,인천광역시 서구_제조업체_20250402.CSV
(주)좋은나눔테크,그 외 기타 전자부품 제조업 외 1 종,전자부품,"인천광역시 서구 장고개로 125, 1층 101호 (가좌동)",032-577-0714,인천광역시 서구_제조업체_20250402.CSV
(주)주원에스텍,자동차용 금속 압형제품 제조업 외 1 종,"사무기기,금속케이스",인천광역시 서구 원전로12번길 18 (경서동),032-542-1736,인천광역시 서구_제조업체_20250402.CSV
(주)중부에스티,도장 및 기타 피막처리업,배관부품,인천광역시 서구 검단천로356번길 42(오류동),032-562-0294,인천광역시 서구_제조업체_20250402.CSV
(주)지에프글로벌,전자부품 실장기판 제조업,PCB 인쇄회로기판,"인천광역시 서구 보듬로 158,(오류동, 블루텍) 1동 4층 422호",032-563-4575,인천광역시 서구_제조업체_20250402.CSV
(주)지케이에스,기타 무선 통신장비 제조업 외 5 종,"휴대폰부품, 자동차부품",인천광역시 서구 검단천로356번길 5 (오류동),032-575-9093,인천광역시 서구_제조업체_20250402.CSV
(주)진서에프티,도장 및 기타 피막처리업,자동차부품 절연코팅,인천광역시 서구 봉수대로 303-11 (석남동),032-572-3860,인천광역시 서구_제조업체_20250402.CSV
(주)진성에너지,그 외 기타 금속가공업,밸브 및 기계조립부품,"인천광역시 서구 거북로 17, 나동 B1층 124 (석남동, 인천테크피아) 나동 B1층 124호",032-579-2893,인천광역시 서구_제조업체_20250402.CSV
(주)진솔인더스트리,자동차용 신품 의자 제조업,자동차 가죽시트,인천광역시 서구 첨단기술로 67(청라동),032-576-8759,인천광역시 서구_제조업체_20250402.CSV
(주)진우크린텍,기체 여과기 제조업,차량용 에어컨필터,인천광역시 서구 사렴로9번길 58(경서동),,인천광역시 서구_제조업체_20250402.CSV
(주)진흥주물,선철주물 주조업 외 1 종,자동차드럼,"인천광역시 서구 원전로 27 (경서동, 9동)",032-561-8271,인천광역시 서구_제조업체_20250402.CSV
(주)창성테크,전동기 및 발전기 제조업,리니어모터 부품,"인천광역시 서구 보도진로30번길 24(가좌동, 대경)",032-575-5402,인천광역시 서구_제조업체_20250402.CSV
(주)청우철강,그 외 기타 금속가공업,"인발관, 자동차 부품",인천광역시 서구 백범로 691 (가좌동),032-519-0411,인천광역시 서구_제조업체_20250402.CSV
(주)카라인종합정비공장,건설 및 채광용 기계장비 제조업,"건설기계, 부품, 가공연삭",인천광역시 서구 원당대로 331-15 (왕길동),032-564-1516,인천광역시 서구_제조업체_20250402.CSV
(주)케이로봇,산업용 로봇 제조업 외 2 종,로봇용 구동부품,"인천광역시 서구 로봇랜드로 155-11, 로봇타워 1504호,1505호 (청라동)",032-201-2653,인천광역시 서구_제조업체_20250402.CSV
(주)케이엘에스티,비디오 및 기타 영상기기 제조업 외 1 종,"키오스크, 차량정보안내장치","인천광역시 서구 건지로153번길 11-13, 2층(석남동)",02-3667-5214,인천광역시 서구_제조업체_20250402.CSV
(주)케이엠앤아이,자동차용 신품 의자 제조업 외 3 종,"자동차부품(시트,의자)","인천광역시 서구 백범로 614 (가좌동, 고려(주)) 외 1필지",032-577-7781,인천광역시 서구_제조업체_20250402.CSV
(주)케이엠앤아이 가좌지점,자동차용 신품 의자 제조업 외 2 종,자동차용 시트,"인천광역시 서구 백범로910번길 11, 나동/ 라동 일부 (가좌동)",032-577-7781,인천광역시 서구_제조업체_20250402.CSV
(주)케이제이지유엔,그 외 자동차용 신품 부품 제조업,Duct Assy,"인천광역시 서구 염곡로15번길 17-1, 301호 일부(가좌동)",032-207-7480,인천광역시 서구_제조업체_20250402.CSV
(주)케이피산업,일반철물 제조업,건축배관자재부품,인천광역시 서구 길주로45번길 16 (석남동),032-572-3811,인천광역시 서구_제조업체_20250402.CSV
(주)코모텍,주형 및 금형 제조업,자동차범퍼금형,인천광역시 서구 열우물로 271 (가좌동) 외 2필지,032-579-2627,인천광역시 서구_제조업체_20250402.CSV
(주)키플러스,운송장비 조립용 플라스틱제품 제조업 외 2 종,"전자부품(Keypad, case), 진단키트, 용기","인천광역시 서구 건지로95번길 9, 1, 2층 (석남동)",032-577-7155,인천광역시 서구_제조업체_20250402.CSV
(주)태건,절삭가공 및 유사처리업,반도체장비 부품 외,인천광역시 서구 보도진로 108 (가좌동),032-571-1248,인천광역시 서구_제조업체_20250402.CSV
(주)태극산업,유압기기 제조업,모타부품,인천광역시 서구 사렴로9번길 10 (경서동),032-562-0793,인천광역시 서구_제조업체_20250402.CSV
(주)태산그린,"탭, 밸브 및 유사장치 제조업",샤워기부품,인천광역시 서구 봉수대로501번길 58-34 (원창동),032-556-9306,인천광역시 서구_제조업체_20250402.CSV
(주)태성공업,자동차용 금속 압형제품 제조업 외 1 종,"모타부품,금형가공","인천광역시 서구 사렴로9번길 25 (경서동, B동)",032-675-8403,인천광역시 서구_제조업체_20250402.CSV
(주)태성공업,금속 절삭기계 제조업 외 1 종,모타부품,인천광역시 서구 사렴로9번길 9(경서동),032-675-8403,인천광역시 서구_제조업체_20250402.CSV
(주)태성메탈,"라디오, 녹음 및 재생 기기 제조업",카오디오부품,인천광역시 서구 봉수대로182번길 9 (가좌동),032-575-3951,인천광역시 서구_제조업체_20250402.CSV
(주)태영광학,정형외과용 및 신체보정용 기기 제조업 외 3 종,광학기기부품,"인천광역시 서구 가좌로84번길 37 (가좌동, 주식회사태영광학)",032-865-0451,인천광역시 서구_제조업체_20250402.CSV
(주)태일,도금업,자동차부품,인천광역시 서구 중봉대로396번길 10 (원창동),032-583-0121,인천광역시 서구_제조업체_20250402.CSV
(주)태화물산,철도차량 부품 및 관련 장치물 제조업,철도차랑부품,"인천광역시 서구 검단로188번길 18-3 (오류동, 태화물산)",032-562-7550,인천광역시 서구_제조업체_20250402.CSV
(주)태흥,그 외 기타 플라스틱 제품 제조업,자동차부품외 사출형형,"인천광역시 서구 가정로 26, 다동 1층 (가좌동)",032-584-6175,인천광역시 서구_제조업체_20250402.CSV
(주)테크업,산업용 로봇 제조업,차량하부검색로봇,"인천광역시 서구 보듬로 158, 1층 검단지식산업센터 블루텍 108호 (오류동)",032-563-8286,인천광역시 서구_제조업체_20250402.CSV
(주)토비시스,전자부품 실장기판 제조업,전자기기 콘트롤러장치,인천광역시 서구 봉수대로182번길 18 (가좌동),032-576-8649,인천광역시 서구_제조업체_20250402.CSV
(주)트라이셀인터내셔널,무인 항공기 및 무인 비행장치 제조업,무인항공기 및 무인항공기 부품,"인천광역시 서구 로봇랜드로 155-11, 로봇타워 903호 (청라동)",032-715-4917,인천광역시 서구_제조업체_20250402.CSV
(주)트러스,플라스틱 접착처리 제품 제조업,"점착용테이프,기타전자부품",인천광역시 서구 마중로 27 (오류동) 외 1필지,032-563-5980,인천광역시 서구_제조업체_20250402.CSV
(주)트러스,플라스틱 접착처리 제품 제조업,"점착용테이프,기타전자부품",인천광역시 서구 마중로 7 (오류동) 외 1필지,032-563-5980,인천광역시 서구_제조업체_20250402.CSV
(주)티에스디자인 인천지점,기타 목재가구 제조업 외 1 종,"가구부품,가구표면제",인천광역시 서구 북항로193번길 3 (원창동),032-583-8806,인천광역시 서구_제조업체_20250402.CSV
(주)티에스알텍,그 외 기타 전자부품 제조업 외 1 종,오디오 방열판,"인천광역시 서구 거북로24번길 3,1층 일부 (석남동)",032-573-2104,인천광역시 서구_제조업체_20250402.CSV
(주)티에이치정밀,선철주물 주조업 외 1 종,주물제품(자동차및산업기기),인천광역시 서구 가정로57번길 16 (가좌동) 외 2필지,032-581-2345,인천광역시 서구_제조업체_20250402.CSV
(주)티오피,도금업,통신부품,"인천광역시 서구 가람로 14,(오류동, 인천표면처리센터 요진코아텍) 1동 3층 328호",032-568-8190,인천광역시 서구_제조업체_20250402.CSV
(주)티와이피,도금업 외 1 종,전자부품,"인천광역시 서구 가람로 14, 6층 인천표면처리센터 코아텍 620호 (오류동)",070-7778-2620,인천광역시 서구_제조업체_20250402.CSV
(주)티플러스,반도체 제조용 기계 제조업,반도체 장비부품,"인천광역시 서구 백범로 681, 609호(가좌동, 스마트테크노타워) 609호 외 5필지",032-240-4210,인천광역시 서구_제조업체_20250402.CSV
(주)파워렉스코리아,기타 물품 취급장비 제조업,자동차 정비용리프트,인천광역시 서구 도담로 160 (오류동),032-821-8851,인천광역시 서구_제조업체_20250402.CSV
(주)파이텍,"플라스틱 선, 봉, 관 및 호스 제조업 외 1 종","플라스틱 배관자재,냉동기부품","인천광역시 서구 가좌로96번길 44 (가좌동, 태안기계)",032-571-3383,인천광역시 서구_제조업체_20250402.CSV
(주)파인브이티,무인 항공기 및 무인 비행장치 제조업,드론 및 드론부품,인천광역시 서구 로봇랜드로 155-11 (청라동) 로봇랜드 로봇지원센터 로봇타워 705호,070-4355-0940,인천광역시 서구_제조업체_20250402.CSV
(주)포피스,철도차량 부품 및 관련 장치물 제조업 외 1 종,"철도용승강장안전문, 장애물검지센서, 인덕션용 종이용기","인천광역시 서구 보듬로 158,(오류동, 블루텍) 1동 5층 539호",032-612-5882,인천광역시 서구_제조업체_20250402.CSV
(주)프라텍,운송장비 조립용 플라스틱제품 제조업 외 8 종,"자동차부품,사출품, 벽면화분",인천광역시 서구 석남로 16 (석남동),032-581-2270,인천광역시 서구_제조업체_20250402.CSV
(주)프로브,그 외 기타 전자부품 제조업 외 1 종,회로기판 지그(JIG),인천광역시 서구 백범로810번길 26 (가좌동),032-583-8262,인천광역시 서구_제조업체_20250402.CSV
(주)플로텍,절삭가공 및 유사처리업,측정기기 부품,인천광역시 서구 마중4로 12 (오류동),032-584-7297,인천광역시 서구_제조업체_20250402.CSV
(주)피디엠테크,절삭가공 및 유사처리업 외 2 종,"자동차부품, 다이캐스팅부품, 컴퓨터수냉부품, 컴퓨터 케이스부품 외","인천광역시 서구 봉수대로 174, 1동(전부), 2동(일부) (가좌동)",032-577-3298,인천광역시 서구_제조업체_20250402.CSV
(주)피알티,그 외 기타 1차 철강 제조업,"철강제품, 산업기계부품",인천광역시 서구 이든1로 20 (오류동),032-569-7448,인천광역시 서구_제조업체_20250402.CSV
(주)한강철강,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,"건축자재, 자동차부품, 모터부품",인천광역시 서구 장고개로117번길 32 (가좌동),032-568-7751,인천광역시 서구_제조업체_20250402.CSV
(주)한샘디지텍제1사업장,전자부품 실장기판 제조업,SMT,"인천광역시 서구 건지로95번길 33-2 (석남동, A동)",032-581-5375,인천광역시 서구_제조업체_20250402.CSV
(주)한서메탈,그 외 기타 전자부품 제조업,"하우징,피팅류,플랜지,콘넥타",인천광역시 서구 검단로114번길 21 (오류동),032-562-0361,인천광역시 서구_제조업체_20250402.CSV
(주)해인전자,그 외 기타 전자부품 제조업 외 1 종,센서,인천광역시 서구 가좌로12번길 23 (가좌동),032-584-2220,인천광역시 서구_제조업체_20250402.CSV
(주)해피전자,그 외 기타 전자부품 제조업 외 1 종,"모뎀, POE",인천광역시 서구 건지로97번길 61 (석남동),032-715-4747,인천광역시 서구_제조업체_20250402.CSV
(주)혜광써키트,인쇄회로기판용 적층판 제조업 외 2 종,"전자부품,도금",인천광역시 서구 백범로810번길 30 (가좌동),032-578-5148,인천광역시 서구_제조업체_20250402.CSV
(주)호우지츠코리아,도금업 외 1 종,기계부품,"인천광역시 서구 가람로 14, 2층 인천표면처리센터 코아텍 211호 (오류동) 외 1필지",070-4814-2851,인천광역시 서구_제조업체_20250402.CSV
(주)황주,승강기 제조업,"승강기부품, 물품취급장비","인천광역시 서구 원당대로265번길 20-39, 나동 (오류동, KOFA)",032-567-8761,인천광역시 서구_제조업체_20250402.CSV
(주)효성엠티피,도금업,핸드폰 커넥터 부품,인천광역시 서구 누리1로 32 (오류동),032-574-5219,인천광역시 서구_제조업체_20250402.CSV
(주)휴노브,그 외 자동차용 신품 부품 제조업 외 4 종,"자동차부품,알루미늄주물제품",인천광역시 서구 중봉대로393번길 141 (원창동) 외 2필지,032-527-1949,인천광역시 서구_제조업체_20250402.CSV
A.L.T(에이엘티),전기.전자 및 정밀기기 수리업,전자전기부품,"인천광역시 서구 중봉대로 490, 522호(청라동) 522호",,인천광역시 서구_제조업체_20250402.CSV
FINE TESTER,전자부품 실장기판 제조업 외 1 종,SMT,"인천광역시 서구 가재울로 109,  (가좌동) 1동 5층 506호",032-812-6414,인천광역시 서구_제조업체_20250402.CSV
FINE TESTER,전자부품 실장기판 제조업 외 1 종,"전자부품, 전자부품 개발",인천광역시 서구 가좌로12번길 23 (가좌동),032-812-6414,인천광역시 서구_제조업체_20250402.CSV
JH정밀,그 외 기타 일반목적용 기계 제조업,"금형,기계부품","인천광역시 서구 보듬로 158, B2층 검단지식산업센터 블루텍 B205호 (오류동)",032-220-5647,인천광역시 서구_제조업체_20250402.CSV
JH테크,절삭가공 및 유사처리업,감속기 부품,인천광역시 서구 백범로701번길 9 (가좌동),032-872-4500,인천광역시 서구_제조업체_20250402.CSV
JM Tech,반도체 제조용 기계 제조업,반도체금형 또는 부품,인천광역시 서구 보도진로73번길 15 (가좌동),032-571-5437,인천광역시 서구_제조업체_20250402.CSV
RESCO,전자저항기 제조업,전자부품 (저항기),"인천광역시 서구 봉수대로 141,(가좌동) B동 4층 408호",032-682-7779,인천광역시 서구_제조업체_20250402.CSV
SM테크,기타 기계.장비 조립용 플라스틱 제품 제조업 외 1 종,"명찰꽂이, 명함꽂이, 손목밴드, 공기청정기부품, 프린터세척기, 경화기","인천광역시 서구 보듬로 158, 공존동 313호 (오류동, 블루텍) 공존동 313호",032-665-0570,인천광역시 서구_제조업체_20250402.CSV
SSK(에스에스케이),산업용 냉장 및 냉동 장비 제조업,쇼케이스 부품,인천광역시 서구 마중5로 28 (오류동),032-564-2591,인천광역시 서구_제조업체_20250402.CSV
SY전자,그 외 기타 전자부품 제조업,전자응용기기,"인천광역시 서구 파랑로 495, 2동 704호(청라동) 2동 704호",032-277-7859,인천광역시 서구_제조업체_20250402.CSV
TOP ENGINEERING,그 외 기타 전자부품 제조업 외 1 종,휴대폰진동모터,"인천광역시 서구 염곡로15번길 7 (가좌동, 탑 엔지니어링)",032-527-7611,인천광역시 서구_제조업체_20250402.CSV
U-TEK엔지니어링,전자부품 실장기판 제조업,"전자부품(유,무선 자동덮개)","인천광역시 서구 파랑로 495, 2동 1013호(청라동) 2동 1013호",032-568-2308,인천광역시 서구_제조업체_20250402.CSV
㈜경은에프엔씨,표면 가공 목재 및 특정 목적용 제재목 제조업,가구부품,인천광역시 서구 검단로 167-35 (오류동) 외 2필지,032-563-2840,인천광역시 서구_제조업체_20250402.CSV
가람,기타 목재가구 제조업,목재가구 부품,"인천광역시 서구 북항로193번길 72, 1동(원창동)",032-446-6311,인천광역시 서구_제조업체_20250402.CSV
가현엔프라 제2공장(주),운송장비 조립용 플라스틱제품 제조업 외 1 종,자동차부품,인천광역시 서구 가좌동 539-14번지,032-575-4102,인천광역시 서구_제조업체_20250402.CSV
가현엔프라 제2공장(주),운송장비 조립용 플라스틱제품 제조업 외 1 종,자동차부품,인천광역시 서구 건지로109번길 13(석남동),032-576-3612,인천광역시 서구_제조업체_20250402.CSV
거산하이테크,금속 절삭기계 제조업 외 1 종,기계부품,인천광역시 서구 가정로16번길 13 (가좌동),032-571-2012,인천광역시 서구_제조업체_20250402.CSV
거원정밀,그 외 기타 플라스틱 제품 제조업,"플라스틱물병캡, 전등커버, 자동차부품",인천광역시 서구 백범로810번길 26-4(가좌동),032-822-7717,인천광역시 서구_제조업체_20250402.CSV
건아 주식회사,기체 여과기 제조업 외 1 종,"플라즈마, 금속 절삭기계관련부품",인천광역시 서구 사렴로9번길 6 (경서동),032-567-3820,인천광역시 서구_제조업체_20250402.CSV
건일테크,절삭가공 및 유사처리업,"버너용부품, 밸브부품 등","인천광역시 서구 봉수대로277번길 5-2, B동1층, C동1층(석남동)",032-573-0461,인천광역시 서구_제조업체_20250402.CSV
경기테크,자동차용 금속 압형제품 제조업 외 1 종,기계부품,"인천광역시 서구 장고개로168번길 46 (가좌동, B동)",032-876-0783,인천광역시 서구_제조업체_20250402.CSV
경민금속(주),주형 및 금형 제조업,자동차부품,인천광역시 서구 장고개로126번길 3 (가좌동),032-515-6551,인천광역시 서구_제조업체_20250402.CSV
경서세라믹,위생용 및 산업용 도자기 제조업,"법랑,가스기부품",인천광역시 서구 사렴로9번길 46 (경서동),032-566-8524,인천광역시 서구_제조업체_20250402.CSV
경인모터스(주),차체 및 특장차 제조업 외 2 종,"특장차, 차량용 냉동기",인천광역시 서구 드림로 140-1 (왕길동),032-563-0303,인천광역시 서구_제조업체_20250402.CSV
경인모터스(주),차체 및 특장차 제조업 외 1 종,"냉동탑, 윙바디, 내장탑",인천광역시 서구 한서로90번길 26 (백석동),032-563-0303,인천광역시 서구_제조업체_20250402.CSV
경인열처리엔지니어링,금속 열처리업,기계부품의열처리,인천광역시 서구 두루물로8번길 38 (오류동),032-564-7301,인천광역시 서구_제조업체_20250402.CSV
경주테크,주형 및 금형 제조업,금형 및 자동차부품,"인천광역시 서구 가재울로54번길 13, 가현엔프라 내 (가좌동)",,인천광역시 서구_제조업체_20250402.CSV
고려산업,그 외 자동차용 신품 부품 제조업 외 3 종,자동차안전벨트부품,인천광역시 서구 건지로86번길 47 (가좌동),032-577-7491,인천광역시 서구_제조업체_20250402.CSV
고려산업,그 외 자동차용 신품 부품 제조업,자동차안전벨트부품,인천광역시 서구 보도진로 100-24 (가좌동),032-571-7491,인천광역시 서구_제조업체_20250402.CSV
공영산업(주) 1공장,그 외 기타 전자부품 제조업 외 1 종,전기터미널,인천광역시 서구 정서진로 94 (오류동),032-811-9730,인천광역시 서구_제조업체_20250402.CSV
광덕정밀,주형 및 금형 제조업,자동차부품,인천광역시 서구 장고개로126번길 14 (가좌동),032-579-3104,인천광역시 서구_제조업체_20250402.CSV
광명시스템(주),자동차용 금속 압형제품 제조업 외 1 종,주방용품,"인천광역시 서구 거북로24번길 4 (석남동, 광명금속)",032-583-8042,인천광역시 서구_제조업체_20250402.CSV
국도프라스틱(주),자동차용 금속 압형제품 제조업 외 3 종,"금속자재,각종부품류","인천광역시 서구 검단천로 354, 검단일반산업단지내 24-4 (오류동)",032-563-7865,인천광역시 서구_제조업체_20250402.CSV
국제산업냉동기,산업용 냉장 및 냉동 장비 제조업,차량용냉동기,인천광역시 서구 설원로138번길 71-1 (대곡동),032-568-6054,인천광역시 서구_제조업체_20250402.CSV
국제정밀,자동차 엔진용 신품 부품 제조업,실린더 라이너,인천광역시 서구 봉화로108번길 24-20 (오류동),032-565-7078,인천광역시 서구_제조업체_20250402.CSV
그린내장건설(주),그 외 기타 전자부품 제조업 외 1 종,"전자부품 ASSY, 전기",인천광역시 서구 마중로 177 (오류동),02-848-5923,인천광역시 서구_제조업체_20250402.CSV
금강,절삭가공 및 유사처리업,반도체장비 부품외,인천광역시 서구 보도진로 100-11 (가좌동),032-576-6931,인천광역시 서구_제조업체_20250402.CSV
금강파이프,자동차용 금속 압형제품 제조업 외 1 종,"자동차용부품 가공, 일반파이프 가공",인천광역시 서구 가재울로 112 (가좌동),032-581-2151,인천광역시 서구_제조업체_20250402.CSV
금오산업,운송장비 조립용 플라스틱제품 제조업 외 1 종,프라스틱부품,인천광역시 서구 거북로46번길 8 (석남동),032-579-1836,인천광역시 서구_제조업체_20250402.CSV
기주산업(주),경성 인쇄회로기판 제조업 외 2 종,"전자부품, 인쇄회로기판",인천광역시 서구 중봉대로 300-12 (석남동),032-578-8130,인천광역시 서구_제조업체_20250402.CSV
나노웨이브테크놀로지,그 외 기타 전자부품 제조업,통신용기기,"인천광역시 서구 가정로47번길 4, B동 3층 301 (가좌동) B동 3층 301호",032-429-2300,인천광역시 서구_제조업체_20250402.CSV
남선금속,알루미늄주물 주조업,"농기계, 자동차,송풍기부품",인천광역시 서구 중봉대로386번길 5 (원창동),032-579-0211,인천광역시 서구_제조업체_20250402.CSV
남해상사,유압기기 제조업 외 3 종,"원단고정용택 기계제조, 각종 포장기기, 봉제기계, 부품가공, 마스크 등","인천광역시 서구 파랑로 495, 1동 510호(청라동) 1동 510호",032-220-0882,인천광역시 서구_제조업체_20250402.CSV
네모솔루션,그 외 기타 전자부품 제조업,제어보드,인천광역시 서구 백범로810번길 20(가좌동),,인천광역시 서구_제조업체_20250402.CSV
다이코리아,그 외 기타 전자부품 제조업,점프스타트,"인천광역시 서구 보듬로 158,(오류동, 블루텍) 1동 3층 322호",,인천광역시 서구_제조업체_20250402.CSV
달테크(주),도금업 외 1 종,행거부품,인천광역시 서구 가람로 14 (오류동) 인천표면처리센터 요진코아텍 1동 2층 225호,,인천광역시 서구_제조업체_20250402.CSV
대광이앤이(주),승강기 제조업,"승강기부품(머신베드, 상하부, 옆체대 외)",인천광역시 서구 오류동 0 번지 검단일반산업단지 8-5,032-563-1199,인천광역시 서구_제조업체_20250402.CSV
대광철강,그 외 기타 금속가공업,철강부품,인천광역시 서구 북항로193번길 123 (원창동) 외 1필지,032-342-5072,인천광역시 서구_제조업체_20250402.CSV
대덕아이엠티,자동차 차체용 신품 부품 제조업,플레이트,인천광역시 서구 한서로 60 (백석동),032-565-2390,인천광역시 서구_제조업체_20250402.CSV
대동모벨시스템(주),그 외 기타 전자부품 제조업 외 1 종,"산업용 모터 제어기, 자동차 부품",인천광역시 서구 검단로114번길 7 (오류동),032-563-8900,인천광역시 서구_제조업체_20250402.CSV
대명금속,도금업,악기부품,"인천광역시 서구 가람로 14,(오류동, 인천표면처리센터 요진코아텍) 1동 5층 504호",032-573-1850,인천광역시 서구_제조업체_20250402.CSV
대방정밀,주형 및 금형 제조업,유압착부품가공,"인천광역시 서구 중봉대로240번길 18-6 (석남동, 대방정밀)",032-585-5694,인천광역시 서구_제조업체_20250402.CSV
대산금속,도금업 외 1 종,차량번호판,"인천광역시 서구 가람로 14, 2층 인천표면처리센터 코아텍 221호 (오류동)",032-577-8463,인천광역시 서구_제조업체_20250402.CSV
대성공업사,자동차용 금속 압형제품 제조업 외 1 종,"볼프,기계부품,임대","인천광역시 서구 가정로38번길 18, 영창테크노타운 1층 13호 (가좌동)",032-574-0918,인천광역시 서구_제조업체_20250402.CSV
대신엔지니어링,"탭, 밸브 및 유사장치 제조업",자동차부품및유공압밸브장치,"인천광역시 서구 봉수대로 141, 805호 (가좌동)",032-575-3266,인천광역시 서구_제조업체_20250402.CSV
대신정밀,절삭가공 및 유사처리업,반도체부품및 인쇄기부품,인천광역시 서구 건지로153번길 11-21 (석남동),032-575-4779,인천광역시 서구_제조업체_20250402.CSV
대아금속,도금업 외 1 종,악세사리부품,"인천광역시 서구 가람로 14,(오류동, 인천표면처리센터 요진코아텍) 1동 7층 706호",032-576-1345,인천광역시 서구_제조업체_20250402.CSV
대아플랜트(주),"탭, 밸브 및 유사장치 제조업",밸브부품,인천광역시 서구 건지로 98-98 (가좌동),070-5102-0800,인천광역시 서구_제조업체_20250402.CSV
대양정밀,그 외 기타 전자부품 제조업,전자감지장치(센서),인천광역시 서구 검단로 85 (오류동),032-567-3669,인천광역시 서구_제조업체_20250402.CSV
대영기계,절삭가공 및 유사처리업,프레스기계부품,인천광역시 서구 석남동 223-539번지,032-577-3398,인천광역시 서구_제조업체_20250402.CSV
대영정밀,그 외 기타 금속가공업,"전자, 자동차 부품",인천광역시 서구 가정로67번길 24 (가좌동),032-578-2616,인천광역시 서구_제조업체_20250402.CSV
대일금속,도금업,조명기구(부품),인천광역시 서구 중봉대로198번길 33 (가좌동),032-576-1797,인천광역시 서구_제조업체_20250402.CSV
대일기계,절삭가공 및 유사처리업,"솔플레이트,굴삭기부품","인천광역시 서구 건지로284번길 111, 나동 101호 (가좌동)",032-575-3075,인천광역시 서구_제조업체_20250402.CSV
대일리프트(주),그 외 기타 특수목적용 기계 제조업 외 6 종,"그 외 기타 특수 목적용 기계 제조업, 자동차리프트, 산업용리프트, ., ., ., .","인천광역시 서구 마중로 37,  (오류동)",032-766-6200,인천광역시 서구_제조업체_20250402.CSV
대일아이앤지(주),자동차용 금속 압형제품 제조업 외 2 종,콘테이너부품,인천광역시 서구 보도진로42번길 12 (가좌동),032-581-8871,인천광역시 서구_제조업체_20250402.CSV
대주산업,기어 및 동력전달장치 제조업,산업설비부품,인천광역시 서구 사렴로21번길 7 (경서동),032-766-2277,인천광역시 서구_제조업체_20250402.CSV
대진산업,그 외 금속 압형제품 제조업,재봉기 부품 외,인천광역시 서구 사렴로9번길 6 (경서동),032-567-3820,인천광역시 서구_제조업체_20250402.CSV
대진산업,알루미늄주물 주조업,중장비 부품,"인천광역시 서구 가정로67번길 30, B동 일부, C동 (가좌동)",032-671-1043,인천광역시 서구_제조업체_20250402.CSV
대풍블라스트 주식회사,그 외 기타 금속가공업,자동차부품,인천광역시 서구 가정로37번길 11 (가좌동),032-819-1230,인천광역시 서구_제조업체_20250402.CSV
대하산업기계(주),산업용 송풍기 및 배기장치 제조업 외 2 종,"펌프,블로워,고압세척기(세척시스템) 부품",인천광역시 서구 봉수대로1568번길 63-20(금곡동),032-567-9087,인천광역시 서구_제조업체_20250402.CSV
대한금속,도금업 외 1 종,기계부품,"인천광역시 서구 가람로 14, 4층 인천표면처리센터 코아텍 402호 (오류동)",032-678-1995,인천광역시 서구_제조업체_20250402.CSV
대한타공철망,자동차용 금속 압형제품 제조업,타공망,인천광역시 서구 사렴로44번길 20 (경서동),032-563-3494,인천광역시 서구_제조업체_20250402.CSV
대한특수도장,도장 및 기타 피막처리업,"LED, 통신부품 도장",인천광역시 서구 보도진로54번길 1(가좌동),032-671-8311,인천광역시 서구_제조업체_20250402.CSV
대현기공,그 외 기타 금속가공업,"중장비,부품가공",인천광역시 서구 원전로59번길 6 (경서동),032-577-0101,인천광역시 서구_제조업체_20250402.CSV
대호기계,기타 일반 기계 및 장비 수리업,"준설부품 수리 및 제작, 선박용품 제작","인천광역시 서구 보도진로 38, 1층, 101호 (가좌동)",032-573-1140,인천광역시 서구_제조업체_20250402.CSV
대홍금속,절삭가공 및 유사처리업,"볼밸브, 자동차부품, 피스톤","인천광역시 서구 거북로 30-1, B동 203호 (석남동)",032-571-8640,인천광역시 서구_제조업체_20250402.CSV
대화정공사,절삭가공 및 유사처리업,"로라제작가공, 부품가공","인천광역시 서구 건지로97번길 34-11, 1동 1층 (석남동)",032-571-8681,인천광역시 서구_제조업체_20250402.CSV
대흥기계단조(주),금속 단조제품 제조업 외 1 종,"로프소켓, 호이스트부품, 단조품",인천광역시 서구 정서진9로 14 (오류동),032-561-0541,인천광역시 서구_제조업체_20250402.CSV
대흥티앤비(주),그 외 자동차용 신품 부품 제조업,자동차부품,인천광역시 서구 원전로48번길 33(경서동),032-562-4258,인천광역시 서구_제조업체_20250402.CSV
더한겸이엔지,전자 응용 절삭기계 제조업,"금형 및 기계, 전자부품 가공품","인천광역시 서구 백범로630번길 16, 8층 810 (가좌동)",032-867-5988,인천광역시 서구_제조업체_20250402.CSV
덕성E.N.G,반도체 제조용 기계 제조업,반도체기계 부품,인천광역시 서구 가정로 26 (가좌동),032-581-7327,인천광역시 서구_제조업체_20250402.CSV
덕신엔지니어링,주형 및 금형 제조업,자동차부품,인천광역시 서구 사렴로53번길 3 (경서동),032-567-4016,인천광역시 서구_제조업체_20250402.CSV
덕우물산,비주거용 건물 임대업 외 1 종,"전자부품,키판","인천광역시 서구 장고개로 158 (가좌동, 5동) (총 3 필지) 외 2필지",032-572-3004,인천광역시 서구_제조업체_20250402.CSV
