시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,등록구분,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
충청북도,진천군,충청북도 진천군,(주)신한철강산업,개별, ,일반,해당없음,자가,등록변경,043-537-1122,40,4,0,0,44,"철선,소둔선,용접철망,개비온,돌망태", ,소기업,관리지역/계획관리지역/계획관리지역/지구단위2종수립지구,공장용지,31258.0,8688.55,1076.19,9764.74, ,24123,철강선 제조업 외 1 종,10,"서울특별시 송파구 오금로 87 (방이동, 잠실리시온)",2,충청북도 진천군 문백면 문덕길 66-23 ((주)신한철강산업) (총 2 필지),충청북도 진천군 문백면문덕리 문덕리218-1,437502000000000
충청북도,진천군,충청북도 진천군,신흥강업(주),개별, ,일반,공장임대,임대,완료신고,043-537-1122,5,0,0,0,5,철선,철선,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,0.0,1237.0,0.0,1237.0, ,24123,철강선 제조업,10,"서울특별시 송파구 오금로 87 (방이동, 잠실리시온)",1,충청북도 진천군 문백면 문덕길 66-23 ((주)신한철강산업),충청북도 진천군 문백면문덕리 문덕리218-1,437502000000000
충청북도,진천군,충청북도 진천군,(주)협동,개별, ,일반,기타,자가,완료신고,043-537-3700,7,3,0,0,10,"건축용 판넬거푸집,동바리, 수평재","철자재, 합판",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,9565.0,1574.55,0.0,1574.55, ,24199,그 외 기타 1차 철강 제조업,10,충청북도 진천군 이월면 수평1길 125-2,1,충청북도 진천군 이월면 수평1길 125-2,충청북도 진천군 이월면 사곡리 106-6번지,437502000000000
충청북도,진천군,충청북도 진천군,광희리테크(주),개별, ,일반,경매,자가,등록변경,043-537-6660,9,1,0,0,10,재생 구리괴,폐구리,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,3246.0,654.71,157.5,812.21, ,24219,"기타 비철금속 제련, 정련 및 합금 제조업",10,충청북도 진천군 이월면 진광로 261 (이월면),1,충청북도 진천군 진광로 261  ,충청북도 진천군 이월면 사곡리 470-16 ,437502000000000
충청북도,진천군,충청북도 진천군,(주)신명,개별, ,일반,기타,자가,완료신고,043-537-8686,22,10,0,0,32,"주철이형관,탱크로리(특장차)","선철,고철",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,13758.0,2423.11,991.55,3414.66, ,24131,주철관 제조업 외 5 종,10,충청북도 진천군 이월면 이덕로 431,2,충청북도 진천군 이월면 이덕로 431 (총 2 필지),충청북도 진천군 이월면 미잠리 87번지,154311000000000
충청북도,보은군,충청북도 보은군,(주)대광주철,개별, ,일반,해당없음,자가,등록변경,043-542-3855,22,2,13,0,37,"맨홀뚜껑, 가로수 보호덮개","선철, 고철, 코크스, 주물사",소기업,관리지역/계획관리지역/계획관리지역/지구단위2종수립지구,"공장용지, 도로",17660.0,5441.55,2266.42,7707.97, ,24311,선철주물 주조업 외 1 종,10,충청북도 보은군 산외면 산외로 126 (공장),7,충청북도 보은군 산외면 산외로 126 (공장) (총 7 필지) (총 7 필지),충청북도 보은군 산외면 아시리 165번지,150111000000000
충청북도,제천시,충청북도 제천시,(주)씨스틸,계획,제천왕암지방산업단지,일반산업단지,분양,자가,등록변경,043-646-1091,7,0,0,0,7,철강제조, ,소기업,도시지역/공업지역/일반공업지역/,공장용지,7028.9,2890.0,345.1,3235.1, ,24199,그 외 기타 1차 철강 제조업,10,충청북도 제천시 제2바이오밸리로5길 27 (왕암동),1,"충청북도 제천시 제2바이오밸리로5길 27, 제천시 왕암동 1333 (왕암동)",충청북도 제천시 왕암동 1333번지 제천시 왕암동 1333,431502000000000
충청북도,제천시,충청북도 제천시,더난,계획,제천강저농공단지,농공단지,공장임대,임대,완료신고,043-651-0020,8,1,0,0,9,칼라아연판절단품, ,소기업,관리지역/계획관리지역/계획관리지역/지구단위2종수립지구,공장용지,0.0,33.06,0.0,33.06, ,24290,기타 1차 비철금속 제조업,10,충청북도 제천시 송학면 송학로10길 41,1,충청북도 제천시 강저로4길 11 (강제동),충청북도 제천시 강제동 248-11번지,431502000000000
충청북도,제천시,충청북도 제천시,(주)한국에이엘,계획,제천금성농공단지,농공단지,기타,자가,등록변경,043-651-2331,19,10,10,2,41,프린터기 파이프,알루미늄,소기업,도시지역/공업지역/일반공업지역/기타지역,공장용지,7285.0,3868.61,540.43,4409.04, ,24222,"알루미늄 압연, 압출 및 연신제품 제조업",10,충청북도 제천시 금성면 청풍호로24길 21,1,충청북도 제천시 금성면 청풍호로24길 21,충청북도 제천시 금성면 양화리 234-3번지,431502000000000
충청북도,제천시,충청북도 제천시,(주)스틸코리아,계획,제천고암농공단지,농공단지,양수도,자가,완료신고,043-651-8836,15,10,12,0,37,"커플러,철근가공", ,소기업,도시지역/공업지역/일반공업지역/,공장용지,23847.0,4989.85,1421.65,6411.5, ,24199,그 외 기타 1차 철강 제조업 외 1 종,10,충청북도 제천시 내토로73길 76 (고암동),1,충청북도 제천시 내토로73길 76 (고암동),충청북도 제천시 고암동 145번지,431502000000000
충청북도,제천시,충청북도 제천시,대한콘테이너,개별, ,일반,기타,자가,신규등록,043-652-9600,4,0,0,0,4,콘테이너박스,철판구조물,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,2907.0,90.0,9.92,99.92, ,24119,기타 제철 및 제강업,10,충청북도 제천시 봉양읍 북부로11길 130,1,충청북도 제천시 봉양읍 북부로11길 130,충청북도 제천시 봉양읍 장평리 191-40번지,431502000000000
충청북도,음성군,충청북도 음성군,(주)명장,개별, ,일반,분양,자가,등록변경,043-715-8822,8,2,0,0,10,S.T.S강관,스텐레스 STS COIL,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,5312.0,1290.53,170.0,1460.53, ,24132,강관 제조업,10,충청북도 음성군 금왕읍 행제길55번길 26-25,2,충청북도 음성군 금왕읍 사창리 434-21  외 1필지,충청북도 음성군 금왕읍 사창리 434-21 ,437702000000000
충청북도,단양군,충청북도 단양군,주식회사 지알엠,계획,매포자원순환농공단지,농공단지, ,자가,등록변경,043-722-7575,94,10,0,0,104,"금속, 슬래그, 석고", ,중기업,도시지역/공업지역/일반공업지역/,공장용지,62327.0,8260.66,14482.02,22742.68, ,24211,"동 제련, 정련 및 합금 제조업",10,충청북도 단양군 매포읍 매포농공단지로 260,1,충청북도 단양군 매포읍 매포농공단지로 260,충청북도 단양군 매포읍 상괴리 203번지,438002000000000
충청북도,충주시,충주산업단지관리공단,한국아사히프리텍(주),계획,충주제1지방산업단지,일반산업단지,분양,자가,등록변경,043-723-2534,12,7,1,0,20,"백금,파라듐,로듐","전자부품폐귀금속,덴탈관련금속합금",소기업,도시지역/공업지역/일반공업지역/,공장용지,14693.2,3427.09,964.57,4391.66, ,24219,"기타 비철금속 제련, 정련 및 합금 제조업",10,충청북도 충주시 충주산단3로 73 (용탄동),1,"충청북도 충주시 충주산단3로 73,  (제1산업단지) (제1산업단지) (용탄동)",충청북도 충주시 용탄동 1131-2번지,431302000000000
충청북도,옥천군,충청북도 옥천군,(주)알루텍,개별, ,일반,해당없음,자가,등록변경,043-731-7141,33,2,4,0,39,알루미늄주조,알루미늄,소기업,관리지역/관리지역/관리지역/,공장용지,13210.5,4073.51,858.9,4932.41, ,24321,알루미늄주물 주조업 외 2 종,10,충청북도 옥천군 군서면 성왕로 564 ((주)알루텍),1,충청북도 옥천군 군서면 성왕로 564 ((주)알루텍),충청북도 옥천군 군서면 동평리 606-1번지,154211000000000
충청남도,논산시,충청남도 논산시,(주)알루텍,계획,논산양지2농공단지,농공단지,분양,자가,완료신고,043-731-7141,41,0,0,0,41,"알루미늄 빌렛, LCD모니터 부품 등 ",알루미늄 인고트,소기업,도시지역/공업지역/일반공업지역/,공장용지,34884.76,9376.96,1165.78,10542.74, ,24321,알루미늄주물 주조업 외 5 종,10,충청남도 논산시 연무읍 원앙로503번길 127-32,1,충청남도 논산시 연무읍 원앙로503번길 127-32,충청남도 논산시 연무읍 양지리 625번지,442302000000000
충청북도,옥천군,충청북도 옥천군,콩코드메탈,개별, ,일반, ,임대,완료신고,043-731-8211,3,1,0,0,4,"기계부품(선박, 중장비)","알미늄 괴, 철재",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,1139.0,513.9,0.0,513.9, ,24321,알루미늄주물 주조업 외 2 종,10,충청북도 옥천군 옥천읍 서대구일로4길 60-32,1,충청북도 옥천군 옥천읍 서대구일로4길 60-32,충청북도 옥천군 옥천읍 구일리 149-1번지,437302000000000
충청북도,옥천군,충청북도 옥천군,연합농원파이프(주),계획,옥천의료기기농공단지,농공단지,분양,자가,등록변경,043-731-9711,39,10,0,0,49,파이프류,철판,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,9918.6,4340.7,338.58,4679.28, ,24132,강관 제조업 외 1 종,10,충청북도 옥천군 옥천읍 의료단지길 76,1,충청북도 옥천군 옥천읍 의료단지길 76,충청북도 옥천군 옥천읍 가풍리 1112번지,437302000000000
충청북도,옥천군,충청북도 옥천군,대전금속,계획,옥천동이농공단지,농공단지,양수도,자가,완료신고,043-732-8528,14,1,0,0,15,주물주조,"선철,고철",소기업,관리지역/관리지역/관리지역/,공장용지,3599.0,884.94,804.99,1689.93, ,24311,선철주물 주조업,10,충청북도 옥천군 동이면 동이농공길 101-46 (공장),1,충청북도 옥천군 동이면 동이농공길 101-46 (공장),충청북도 옥천군 동이면 적하리 960-18번지,437302000000000
충청북도,옥천군,충청북도 옥천군,(주)대성금속,개별, ,일반,해당없음,자가,완료신고,043-733-0673,28,4,5,0,37,금속기계주물소재,"고철,선철",소기업,관리지역/관리지역/관리지역/,공장용지,8944.0,3073.5,521.87,3595.37, ,24311,선철주물 주조업,10,충청북도 옥천군 군서면 동평3길 45-10 (대성금속(주)),1,충청북도 옥천군 군서면 동평3길 45-10 (대성금속(주)),충청북도 옥천군 군서면 금산리 385-6번지,160111000000000
충청북도,옥천군,충청북도 옥천군,(주)만중,개별, ,일반,해당없음,자가,등록변경,043-733-4633,59,11,0,0,70,공작기계제작용주물,"고철,선철,규사",중기업,도시지역/공업지역/일반공업지역/,공장용지,18077.0,5713.11,1792.16,7505.27, ,24311,선철주물 주조업,10,충청북도 옥천군 이원면 묘목로 244-1,4,충청북도 옥천군 이원면 묘목로 244 (공장) (총 4 필지),충청북도 옥천군 이원면 건진리 259번지,154211000000000
충청북도,옥천군,충청북도 옥천군,(주)금탑,개별, ,일반, ,자가,신규등록,043-733-7070,4,1,0,0,5,에이치빔, ,소기업,도시지역/녹지지역/자연녹지지역/,공장용지,3302.0,461.48,38.23,499.71, ,24199,그 외 기타 1차 철강 제조업,10,"대전광역시 동구 옥천로 349, 3층 (삼정동)",1,충청북도 옥천군 옥천읍 매동로 57-2,충청북도 옥천군 옥천읍 동안리 산 10-10번지,437302000000000
충청북도,옥천군,충청북도 옥천군,일신에스엠,개별, ,일반, ,자가,완료신고,043-733-7500,5,0,0,0,5,강주물,합금강 괴,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,1224.0,198.0,80.64,278.64, ,24312,강주물 주조업,10,"대전광역시 대덕구 계족로663번길 30,  삼정하이츠A 8-501 (법동)",1,충청북도 옥천군 옥천읍 서대구일로4길 60-40 (공장),충청북도 옥천군 옥천읍 구일리 148번지 공장,437302000000000
충청북도,옥천군,충청북도 옥천군,성화금속주식회사,개별, ,일반, ,자가,등록변경,043-733-8445,7,0,0,0,7,"난간, 울타리, 휀스 등", ,소기업,도시지역/공업지역/일반공업지역/,공장용지,3848.5,1023.53,421.38,1444.91, ,24321,알루미늄주물 주조업 외 2 종,10,"대전광역시 유성구 와룡로136번길 15, 105동 1102호 (봉산동, 하늘바람휴먼시아)",0,충청북도 옥천군 옥천읍 마암로3길 41 (공장),충청북도 옥천군 옥천읍 마암리 139-1번지 공장,437302000000000
충청북도,영동군,충청북도 영동군,한신기업 주식회사,계획,영동계산농공단지,농공단지,기타,자가,완료신고,043-743-1995,37,29,8,0,74,마그네슘빌렛,마그네슘잉곳,소기업,도시지역/공업지역/일반공업지역/,공장용지,3932.0,1249.78,0.0,1249.78, ,24329,기타 비철금속 주조업,10,"충청북도 영동군 금동로 129 (영동읍, 한신) ",2,충청북도 영동군 영동읍 계산리 835번지 외 1필지,충청북도 영동군 영동읍 계산리 835번지,437402000000000
충청북도,음성군,충청북도 음성군,플로우하이텍(주),개별, ,일반, ,임대,등록변경,043-750-7061,5,1,0,0,6,"강관,밸브,펌프", ,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,0.0,490.0,85.0,575.0, ,24132,강관 제조업 외 14 종,10,충청북도 음성군 삼성면 용성리 173-2번지,2,충청북도 음성군 삼성면 용성리 173-2번지 가동 외 1필지,충청북도 음성군 삼성면 용성리 173-2번지 가동,437702000000000
충청북도,음성군,충청북도 음성군,(주)아이나노,개별, ,일반,기타,자가,완료신고,043-750-7123,5,2,0,0,7,"금, 은 분말 제조","금, 은, 기포지",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,3585.0,949.95,938.95,1888.9, ,24290,기타 1차 비철금속 제조업,10,충청북도 음성군 금왕읍 금일로 479-58,3,충청북도 음성군 금왕읍 사창리 119-6  외 2필지,충청북도 음성군 금왕읍 사창리 119-6 ,437702000000000
충청북도,음성군,충청북도 음성군,이오에스,개별, ,일반,공장임대,임대,완료신고,043-750-7140,5,3,0,0,8,"동 배관 가공품, 황동가공품, 각방 온수 분배기","동, 황동, 분배기 부품류",소기업,도시지역/공업지역/일반공업지역/,공장용지,0.0,926.72,164.33,1091.05, ,24221,"동 압연, 압출 및 연신제품 제조업",10,"충청남도 아산시 둔포면 아산밸리중앙로 58-5, 205동302호(이지더원아파트 2단지)",1,"충청북도 음성군 삼성면 금일로 955-36, 가동, 3층및 4층","충청북도 음성군 삼성면 용성리 35-4번지 가동, 3층및 4층",437702000000000
충청북도,음성군,충청북도 음성군,(주)티에프오네트웍스,개별, ,일반,공장임대,임대,등록변경,043-750-7170,16,1,0,0,17,알루미늄 파이프,알루미늄 괴,소기업,관리지역/계획관리지역/계획관리지역/지구단위2종수립지구,공장용지,0.0,2304.18,0.0,2304.18, ,24222,"알루미늄 압연, 압출 및 연신제품 제조업",10,"경기도 안양시 동안구 벌말로 123, 15층 1506 (관양동)",1,충청북도 음성군 삼성면 청용로 387,충청북도 음성군 삼성면 용성리 521번지,437702000000000
충청북도,음성군,충청북도 음성군,(주)광성이엔지,개별, ,일반,공장임대,임대,등록변경,043-750-7530,4,1,0,0,5,"도복장강직관, 강관등","강관, PE분말, EPOXY, 철판등",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,0.0,2061.5,1117.99,3179.49, ,24191,"도금, 착색 및 기타 표면처리강재 제조업 외 1 종",10,충청북도 음성군 금율로 345 (삼성면) ,5,충청북도 음성군 삼성면 금율로 345 (총 5 필지),충청북도 음성군 삼성면 능산리 130-1번지,437702000000000
충청북도,음성군,충청북도 음성군,(주)디엔씨메탈,개별, ,창업,해당없음,자가,등록변경,043-750-7775,13,0,0,0,13,동선,동 파이프 등,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,12414.0,2475.35,650.17,3125.52, ,24211,"동 제련, 정련 및 합금 제조업",10,충청북도 음성군 대소면 대동로692번길 176-1,2,충청북도 음성군 대소면 대동로692번길 176-1 (총 2 필지),충청북도 음성군 대소면 성본리 650-3번지,437702000000000
충청북도,음성군,충청북도 음성군,삼덕금속(주),계획,음성원남산업단지,일반산업단지,분양,자가,등록변경,043-750-8286,20,5,0,0,25,"귀금속, 비철금속, 도금약품","전자스크랩, 폐합성섬유, 폐합성수지, 오니, 유가금속함유폐수",소기업,도시지역/공업지역/일반공업지역/,공장용지,23141.3,1265.88,1322.52,2588.4, ,24219,"기타 비철금속 제련, 정련 및 합금 제조업 외 4 종",10,인천광역시 남동구 함박뫼로318번길 43 (논현동),1,충청북도 음성군 원남면 원남산단1길 62,충청북도 음성군 원남면 상당리 706-1번지,437702000000000
충청북도,진천군,충청북도 진천군,(주)티에스케이프리텍 제2공장,개별, ,일반, ,자가,등록변경,043-753-7000,7,1,0,0,8,"고은도AG(은)분말,재생용촉매", ,소기업,관리지역/계획관리지역/계획관리지역/지구단위2종수립지구,공장용지,26657.0,9127.32,954.11,10081.43, ,24219,"기타 비철금속 제련, 정련 및 합금 제조업",10,충청북도 진천군 초평면 도장길 34-29,1,충청북도 진천군 초평면 초금로 160,충청북도 진천군 초평면 오갑리 581번지,437502000000000
충청북도,진천군,충청북도 진천군,유성알미늄주식회사,계획,진천신척산업단지,일반산업단지,분양,자가,등록변경,043-753-7400,20,8,0,0,28,알미늄 포일, ,소기업,도시지역/공업지역/일반공업지역/,공장용지,17762.2,5125.04,499.11,5624.15, ,24222,"알루미늄 압연, 압출 및 연신제품 제조업",10,경기도 용인시 처인구 모현읍 이일로 169,1,충청북도 진천군 덕산면 신척산단1로 66,충청북도 진천군 덕산면 신척리 861번지,437502000000000
충청북도,괴산군,충청북도 괴산군,(주)태성알앤에스 충북지점,개별, ,일반, ,자가,등록변경,043-832-0712,10,2,11,0,23,철근형상가공품,원형철근,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,21290.0,2768.33,821.6,3589.93, ,24199,그 외 기타 1차 철강 제조업,10,경기도 파주시 금월로 92-29 (야동동),1,충청북도 괴산군 괴산읍 관동로신기1길 40-11,충청북도 괴산군 괴산읍 신기리 124-1번지 ,437602000000000
충청북도,괴산군,충청북도 괴산군,(주)동부금속,개별, ,창업,해당없음,자가,완료신고,043-832-7689,6,0,1,0,7,코팅철근,"철근, PE분말, 에폭시",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,3403.0,512.4,139.3,651.7, ,24191,"도금, 착색 및 기타 표면처리강재 제조업",10,충청북도 괴산군 문광면 괴산로 3352-8 (동부금속),1,충청북도 괴산군 문광면 괴산로 3352-8 (동부금속),충청북도 괴산군 문광면 송평리 134번지,437602000000000
충청북도,괴산군,충청북도 괴산군,홍성산업(주),계획,괴산농공단지,농공단지,해당없음,자가,등록변경,043-833-4725,41,7,0,0,48,"알루미늄복합판넬, 건축자재",AL CDIL LDPE HDPE,소기업,관리지역/관리지역/관리지역/,공장용지,19521.0,5236.73,2658.99,7895.72, ,24290,기타 1차 비철금속 제조업 외 4 종,10,충청북도 괴산군 괴산읍 괴강로공단길 17 (홍성산업(주)),1,충청북도 괴산군 괴산읍 괴강로공단길 17 (홍성산업(주)),충청북도 괴산군 괴산읍 동부리 58-14번지,154411000000000
충청북도,증평군,충청북도 증평군,(주)한국알미늄,계획,도안농공단지,농공단지, ,자가,완료신고,043-836-8801,112,13,15,0,140,알미늄호일/식품포장지,"호일,필름,종이",중기업,도시지역/공업지역/일반공업지역/,공장용지,29997.0,8387.92,10434.015,18821.935, ,24222,"알루미늄 압연, 압출 및 연신제품 제조업 외 3 종",10,충청북도 증평군 도안면 원명로 45 (도안면),2,충청북도 증평군 도안면 원명로 45 (도안면) (총 2 필지),충청북도 증평군 도안면 광덕리 457번지,154411000000000
충청북도,괴산군,충청북도 괴산군,가온전선(주),개별, ,일반,해당없음,자가,등록변경,043-836-9410,1,0,0,0,1,스테인리스 강관 이음쇠,스테인리스강,소기업,관리지역/관리지역/관리지역/지구단위2종수립지구,공장용지,15217.0,1265.0,653.88,1918.88, ,24132,강관 제조업 외 1 종,10,충청북도 괴산군 사리면 사리로방축골길 44-56,5,충청북도 괴산군 사리면 사리로방축골길 44-56 (총 5 필지),충청북도 괴산군 사리면 방축리 514-6번지,437602000000000
충청북도,괴산군,충청북도 괴산군,동하주물,개별, ,일반,해당없음,자가,등록변경,043-836-9985,1,0,0,0,1,"솥, 주물","선철,고철,규소철",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,2856.0,1098.74,0.0,1098.74, ,24312,강주물 주조업,10,충청북도 괴산군 청안면 질마로 136,1,충청북도 괴산군 청안면 질마로 136,충청북도 괴산군 청안면 금신리 57-3번지,571109000000000
충청북도,괴산군,충청북도 괴산군,비에이금속,개별, ,일반,기타,자가,완료신고,043-838-1544,1,0,0,0,1,"기계부속품,밸브", ,소기업,관리지역/계획관리지역/계획관리지역/,답,3560.0,732.0,281.0,1013.0, ,24312,강주물 주조업,10,충청북도 괴산군 청안면 금신로 24-7,1,충청북도 괴산군 청안면 금신리 591 ,충청북도 괴산군 청안면 금신리 591 ,437602000000000
충청북도,괴산군,충청북도 괴산군,아이스틸(주),개별, ,일반, ,자가,완료신고,043-838-7607,5,3,0,0,8,강주물 밸브,"고철, 모래, 유리",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,3509.0,650.27,115.64,765.91, ,24312,강주물 주조업,10,충청북도 괴산군 청안면 질마로 136 (청안면),1,충청북도 괴산군 청안면 질마로 136,충청북도 괴산군 청안면 금신리 57-3번지,437602000000000
충청북도,충주시,충주산업단지관리공단,(주)세아특수강충주2공장,계획,충주제3지방산업단지,일반산업단지,분양,자가,등록변경,043-842-0680,31,3,0,0,34,"냉간압조용 선재, 마봉강",선재압연재(WIRE ROD),대기업,도시지역/공업지역/일반공업지역/,공장용지,43468.0,9175.88,1686.57,10862.45, ,24123,철강선 제조업,10,"경상북도 포항시 남구 괴동로 40 (장흥동, 세아특수강)",1,"충청북도 충주시 충주산단1로 34,  (제3단지) (제3산업단지) (목행동)",충청북도 충주시 목행동 130-35번지,431302000000000
충청북도,충주시,충주산업단지관리공단,(주)세아특수강충주2공장,계획,충주제3지방산업단지,일반산업단지,분양,자가,등록변경,043-842-0680,31,3,0,0,34,"냉간압조용 선재, 마봉강",선재압연재(WIRE ROD),대기업,도시지역/공업지역/일반공업지역/,공장용지,43468.0,9175.88,1686.57,10862.45, ,24123,철강선 제조업,10,"경상북도 포항시 남구 괴동로 40 (장흥동, 세아특수강)",1,"충청북도 충주시 충주산단1로 34,  (제3단지) (제3산업단지) (목행동)",충청북도 충주시 목행동 130-35번지,431302000000000
충청북도,충주시,충청북도 충주시,(주)삼일캐스트,계획,충주가주농공단지,농공단지,해당없음,자가,등록변경,043-842-2229,6,3,0,0,9,"대형공작기계 부품, 자동차금형제조",선철주물,소기업,도시지역/공업지역/일반공업지역/,공장용지,9256.0,5865.33,729.78,6595.11, ,24311,선철주물 주조업,10,충청북도 충주시 가주농공1길 23 (풍동),1,충청북도 충주시 가주농공1길 23 (풍동),충청북도 충주시 풍동 566-5번지,431302000000000
충청북도,충주시,충청북도 충주시,(주)한국케이비,계획,충주가주농공단지,농공단지,경매,자가,완료신고,043-842-2229,30,2,0,0,32,"선철주조, CNC공작, 기계부품",주물,소기업,관리지역/관리지역/관리지역/,공장용지,13028.0,5416.26,915.26,6331.52, ,24311,선철주물 주조업,10,경기도 안성시 미양면 은골길 61,1,충청북도 충주시 가주농공1길 31 (풍동),충청북도 충주시 풍동 557-1번지,431302000000000
충청북도,충주시,충청북도 충주시,(주)쓰리에이,계획,충주중원지방산업단지,일반산업단지,분양,자가,완료신고,043-843-4328,15,2,2,0,19,"알루미늄 와이어, CCA","알루미늄, 구리",소기업,도시지역/공업지역/일반공업지역/,공장용지,8284.3,3861.59,681.21,4542.8, ,24222,"알루미늄 압연, 압출 및 연신제품 제조업",10,충청북도 충주시 주덕읍 중원산업로 213,2,충청북도 충주시 주덕읍 중원산업로 213 (총 2 필지),충청북도 충주시 주덕읍 당우리 1474번지,431302000000000
충청북도,충주시,충주산업단지관리공단,(주)우리마루,계획,충주제2지방산업단지,일반산업단지,경매,자가,등록변경,043-843-6481,15,4,3,0,22,알루미늄판넬,알루미늄,소기업,도시지역/공업지역/일반공업지역/,공장용지,6179.0,4036.19,1080.43,5116.62, ,24321,알루미늄주물 주조업,10,"충청북도 충주시 충주산단2로 106 (용탄동, (주)탑케스터)",1,"충청북도 충주시 충주산단2로 106,  (제2산업단지) (제2산업단지) (용탄동)",충청북도 충주시 용탄동 753-15번지,431302000000000
충청북도,충주시,충청북도 충주시,대우선재(주),계획,충주중원지방산업단지,일반산업단지,분양,자가,등록변경,043-845-6661,20,0,10,0,30,철선,"외이어로드(연강, 경강선재)",소기업,도시지역/공업지역/일반공업지역/,공장용지,8403.5,2346.55,426.0,2772.55, ,24123,철강선 제조업,10,충청북도 충주시 주덕읍 중원산업로 129,1,충청북도 충주시 주덕읍 중원산업로 129,충청북도 충주시 주덕읍 당우리 1513번지,431302000000000
충청북도,충주시,충청북도 충주시,(주)에스엔씨건설 제2공장,개별, ,일반,기타,자가,완료신고,043-846-6611,7,0,0,0,7,"레코바,커플러,DMP앵커,콘트리트블록,콘크리트판넬","철강,금속,금속선,레미콘",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,8390.0,776.15,176.0,952.15, ,24199,그 외 기타 1차 철강 제조업 외 5 종,10,충청북도 충주시 신니면 거석길 2,1,충청북도 충주시 신니면 거석길 2,충청북도 충주시 신니면 마수리 249-2번지,431302000000000
충청북도,충주시,충청북도 충주시,삼강정밀,계획,충주첨단지방산업단지,일반산업단지,분양,자가,완료신고,043-846-9962,17,5,0,0,22,"자동차하우징, TV스탠드, 금형 등",AL,소기업,도시지역/공업지역/일반공업지역/,공장용지,7909.3,3282.53,260.88,3543.41, ,24321,알루미늄주물 주조업,10,"경기도 시흥시 시흥대로1073번길 40, 101-506 (신천동, 산호아파트)",3,"충청북도 충주시 대소원면 첨단산업7로 10-15, (첨단산업단지)",충청북도 충주시 대소원면 완오리 1147번지 (첨단산업단지),431302000000000
충청북도,충주시,충주산업단지관리공단,원창홀딩스,계획,충주제3지방산업단지,일반산업단지,양수도,자가,등록변경,043-847-0312,8,1,0,0,9,"철강, 기계","탄소강, 합금강",소기업,도시지역/공업지역/일반공업지역/,공장용지,10000.0,2117.5,0.0,2117.5, ,24199,그 외 기타 1차 철강 제조업 외 1 종,10,충청북도 충주시 충주산단1로 22-20 (목행동),1,충청북도 충주시 충주산단1로 22-20 (목행동),충청북도 충주시 목행동 890-3번지,431302000000000
충청북도,충주시,충청북도 충주시,성일(주)목행지점,개별, ,일반,해당없음,임대,등록변경,043-850-1580,25,0,0,0,25,황산나트륨(착색 촉매제),나트륨,소기업,도시지역/공업지역/일반공업지역/,공장용지,925.2,1189.51,60.0,1249.51, ,24129,기타기초무기화합물제조업,8,충청북도 충주시 노은면 솔고개로 787,1,충청북도 충주시 충주호수로 36 (목행동),충청북도 충주시 목행동 315번지,151111000000000
충청북도,충주시,충주산업단지관리공단,유진금속주식회사,계획,충주제2지방산업단지,일반산업단지,기타,자가,완료신고,043-851-6061,24,3,10,0,37,알루미늄프로파일 외,"알루미늄빌레트, 인고트, 스크랩",소기업,도시지역/공업지역/일반공업지역/,공장용지,15184.0,4876.76,3344.74,8221.5, ,24222,"알루미늄 압연, 압출 및 연신제품 제조업 외 1 종",10,충청북도 충주시 충주산단1로 115 (용탄동),1,"충청북도 충주시 충주산단1로 115,  (제2산업단지) (용탄동)",충청북도 충주시 용탄동 753번지 (제2산업단지),431302000000000
강원도,원주시,강원도 원주시,(주)엘엠에스 원주공장,개별, ,창업,해당없음,자가,등록변경,043-851-7341,10,0,0,0,10,마그네슘괴,마그네슘 스크랩,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,5618.0,734.48,200.0,934.48, ,24219,"기타 비철금속 제련, 정련 및 합금 제조업",10,강원도 원주시 부론면 법후로 579,1,강원도 원주시 부론면 법후로 579,강원도 원주시 부론면 손곡리 1044번지,421302000000000
